"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Proteasome","Ntwrk.Proteasome","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","NtwrkCount.Spliceosome","Ntwrk.Spliceosome","Total_Path_Hits.net.count"
"345",3066,"HDAC2",56,"HighConf","Novel","Thyroid hormone signaling pathway, Notch signaling pathway, Cell cycle",38,"MBD2, CHD4, MTA2, MORF4L1, RELA, MAX, SP1, KAT2B, PHF12, SAP30BP, SMAD4, HIST1H2BJ, SUFU, CREB1, SUZ12, MBD3, KLF4, RUNX1, EZH1, PHC2, HIST1H2BK, ING1, SIN3B, H2AFY2, CSF2, PHF21A, BCL11B, AIRE, SCML2, DNTTIP1, RERE, ELMSAN1, ZFPM1, RREB1, SIN3A, UBC, RBPJ, HDAC4",0,NA,1,"RELA",0,NA,1
"346",9759,"HDAC4",53,"MedConf","Novel",NA,21,"SIN3A, HDAC2, SFN, CHD4, MTA2, MORF4L1, SP1, UBE2I, PHF12, HIST1H2BJ, DNAJB6, MBD3, RANGAP1, RANBP2, HIST1H2BK, BCL6, H2AFY2, ZBTB16, PHF21A, YWHAH, YWHAG",0,NA,0,NA,0,NA,0
"347",23072,"HECW1",679,"MedConf","Novel",NA,25,"PSMB4, PSMD12, PSMC5, PSMD2, PSMA6, PSMC2, PSMB1, PSMD7, PSMF1, RPS27A, PSMC4, UBC, PSMB2, PSMA3, PSMA7, PSMD3, PSMA4, PSMD1, PSMA1, PSMD6, PSMC1, UBB, PSMB5, PSMA5, PSMD11",22,"PSMF1, PSMD7, PSMD6, PSMD3, PSMD2, PSMD12, PSMD11, PSMD1, PSMC5, PSMC4, PSMC2, PSMC1, PSMB5, PSMB4, PSMB2, PSMB1, PSMA7, PSMA6, PSMA5, PSMA4, PSMA3, PSMA1",0,NA,0,NA,22
"348",3009,"HIST1H1B",645,"MedConf","Novel",NA,2,"CCNE1, UBC",0,NA,0,NA,0,NA,0
"349",8970,"HIST1H2BJ",262,"MedConf","Novel",NA,5,"HIST1H2BK, H2AFY2, HDAC2, UBC, HDAC4",0,NA,0,NA,0,NA,0
"350",85236,"HIST1H2BK",493,"MedConf","Novel",NA,5,"H2AFY2, HDAC4, HIST1H2BJ, UBC, HDAC2",0,NA,0,NA,0,NA,0
"351",3158,"HMGCS2",700,"MedConf","Novel",NA,4,"UBC, MAX, NCOA6, SP1",0,NA,0,NA,0,NA,0
"352",3181,"HNRNPA2B1",238,"HighConf","Novel",NA,22,"HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, SF3B2, POLR2J, UBC, CD2BP2, PRPF8, SNRPD3, POLR2F, EFTUD2, SF3B1, SRRM1, SF3B6",0,NA,0,NA,11,"SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2",11
"353",3187,"HNRNPH1",239,"MedConf","Novel",NA,24,"PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, PRPF8, POLR2F, MIS12, SNRPD3, SRRM1, CD2BP2, UBC, HNRNPA2B1, SF3B6, EGFR, EFTUD2, SF3B1, SF3B2, POLR2J",0,NA,0,NA,11,"SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, HNRNPM, EFTUD2",11
"354",4670,"HNRNPM",287,"MedConf","Spliceosome","Spliceosome",22,"PAPOLA, PCF11, UBC, SRSF2, SRSF1, EFTUD2, YBX1, SF3B6, HNRNPA2B1, CCAR1, POLR2F, SF3B1, SRSF3, SNRPD3, SRRM1, PRPF8, POLR2J, PTBP1, CD2BP2, SF3B2, HNRNPH1, PHF5A",0,NA,0,NA,10,"SRSF3, SRSF2, SRSF1, SNRPD3, SF3B6, SF3B2, SF3B1, PRPF8, PHF5A, EFTUD2",10
"355",3251,"HPRT1",471,"MedConf","Novel",NA,9,"ITPA, PDE5A, PDE1B, AMPD1, NT5C, PDE6H, PDE6A, ENTPD4, UBC",0,NA,0,NA,0,NA,0
"356",60495,"HPSE2",864,"MedConf","Novel",NA,2,"GPC2, AGRN",0,NA,0,NA,0,NA,0
"357",3274,"HRH2",247,"MedConf","Novel","Neuroactive ligand-receptor interaction",12,"CALCR, PTGIR, ADRB2, VIPR1, MC2R, GHRH, GPBAR1, HTR6, PTGER2, DRD5, SCT, RBM10",0,NA,0,NA,0,NA,0
"358",3295,"HSD17B4",675,"MedConf","Novel",NA,4,"JUN, UBC, SP1, RELA",0,NA,2,"RELA, JUN",0,NA,2
"359",7184,"HSP90B1",316,"HighConf","Novel","PI3K-Akt signaling pathway, Thyroid hormone synthesis",8,"APOB, MSR1, P4HB, RAE1, CALR, UBC, PDLIM7, HSPA5",0,NA,0,NA,0,NA,0
"360",3309,"HSPA5",82,"HighConf","Novel","Thyroid hormone synthesis, Protein export",8,"LDLR, NFYB, HSP90B1, APOB, NFYC, PRNP, UBC, EGFR",0,NA,0,NA,0,NA,0
"361",3316,"HSPB2",709,"MedConf","Novel",NA,3,"UBB, HSPH1, DNAJB6",0,NA,0,NA,0,NA,0
"362",10808,"HSPH1",286,"HighConf","Novel",NA,5,"HSPB2, UBB, CALR, DNAJB6, UBC",0,NA,0,NA,0,NA,0
"363",3350,"HTR1A",511,"HighConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",29,"SSTR4, PTGDR2, S1PR2, HCAR2, CHRM2, NPBWR2, RGS20, FPR3, NMS, BDKRB1, DRD2, CXCR5, CXCR3, NMUR2, NPY, C5, PNOC, CXCL13, OPRM1, CCR8, CXCL8, MTNR1B, AGT, CXCR4, GNG3, GNG10, GNAI3, GNAO1, CXCL11",0,NA,2,"CXCL8, CXCL11",0,NA,2
"364",3362,"HTR6",542,"HighConf","Novel","cAMP signaling pathway, Neuroactive ligand-receptor interaction, Serotonergic synapse",11,"PTGER2, DRD5, HRH2, PTGIR, VIPR1, GHRH, ADRB2, SCT, MC2R, CALCR, GPBAR1",0,NA,0,NA,0,NA,0
"365",3383,"ICAM1",452,"HighConf","Novel","NF-kappa B signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, AGE-RAGE signaling pathway in diabetic complications",9,"IRF6, GBP2, NCAM1, RELA, UBC, ITGAM, MT2A, OASL, IRF9",0,NA,1,"RELA",0,NA,1
"366",64135,"IFIH1",486,"MedConf","Novel","RIG-I-like receptor signaling pathway",2,"NLRX1, UBC",0,NA,0,NA,0,NA,0
"367",3447,"IFNA13",846,"MedConf","Toll-like receptor signaling pathway","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway, Jak-STAT signaling pathway",4,"CNTFR, IL12RB2, IL3RA, IL21R",0,NA,0,NA,0,NA,0
"368",3448,"IFNA14",829,"MedConf","Toll-like receptor signaling pathway","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway, Jak-STAT signaling pathway",6,"IL3RA, IL12RB2, IL21R, IRF9, IFNA16, CNTFR",0,NA,1,"IFNA16",0,NA,1
"369",3449,"IFNA16",572,"MedConf","Toll-like receptor signaling pathway","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, NOD-like receptor signaling pathway, RIG-I-like receptor signaling pathway, Jak-STAT signaling pathway",6,"IFNA14, IRF9, CNTFR, IL3RA, IL21R, IL12RB2",0,NA,1,"IFNA14",0,NA,1
"370",3481,"IGF2",402,"MedConf","Novel",NA,6,"PF4, SERPING1, A2M, TGFB2, CTNND1, ALDOA",0,NA,0,NA,0,NA,0
"371",3490,"IGFBP7",774,"MedConf","Novel",NA,1,"JUN",0,NA,1,"JUN",0,NA,1
"372",3550,"IK",629,"HighConf","Novel",NA,10,"XAB2, UBC, RBM10, EFTUD2, MFAP1, NDUFA1, THOC1, NCSTN, GNB2L1, MSH2",0,NA,0,NA,3,"XAB2, THOC1, EFTUD2",3
"373",3551,"IKBKB",73,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Chemokine signaling pathway, Osteoclast differentiation, RIG-I-like receptor signaling pathway, Ras signaling pathway, T cell receptor signaling pathway, Apoptosis, Th17 cell differentiation, Th1 and Th2 cell differentiation",29,"RELA, MAP3K3, COPS5, PEBP1, CLTC, PDPK1, TLR4, TNFRSF1A, MYD88, TICAM1, TIRAP, CNTN2, NFKBIB, TLR2, ERC1, BCL3, CARD11, CSF2, MAP3K8, AGER, NFKBIE, LY96, PYDC1, RPS27A, NGFR, RIPK1, UBC, MAP3K7, UBB",0,NA,10,"TLR4, TLR2, TIRAP, TICAM1, RIPK1, RELA, MYD88, MAP3K8, MAP3K7, LY96",0,NA,10
"374",3592,"IL12A",250,"HighConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, RIG-I-like receptor signaling pathway, Jak-STAT signaling pathway, Th1 and Th2 cell differentiation",9,"CNTFR, IL21R, IL3RA, EBI3, IL1B, IL12RB2, RELA, JUN, STAT1",0,NA,4,"STAT1, RELA, JUN, IL1B",0,NA,4
"375",3595,"IL12RB2",506,"MedConf","Novel","Cytokine-cytokine receptor interaction, Jak-STAT signaling pathway, Th1 and Th2 cell differentiation",14,"IFNA16, PRL, CSF2, IFNA14, IFNA13, IL19, GH2, STAT1, IL1B, IL3, IL12A, EPO, IL22, SOCS2",0,NA,6,"STAT1, IL1B, IL12A, IFNA16, IFNA14, IFNA13",0,NA,6
"376",3605,"IL17A",765,"MedConf","Novel","Cytokine-cytokine receptor interaction, Th17 cell differentiation",2,"RELA, STAT1",0,NA,2,"STAT1, RELA",0,NA,2
"377",29949,"IL19",847,"MedConf","Novel","Cytokine-cytokine receptor interaction, Jak-STAT signaling pathway",4,"CNTFR, IL3RA, IL21R, IL12RB2",0,NA,0,NA,0,NA,0
"378",3552,"IL1A",478,"MedConf","Novel","Cytokine-cytokine receptor interaction, MAPK signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage",7,"TOLLIP, IL1RN, IL1B, MAPKAPK3, JUN, MAP3K7, MYD88",0,NA,5,"TOLLIP, MYD88, MAP3K7, JUN, IL1B",0,NA,5
"379",3553,"IL1B",467,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway, Cytokine-cytokine receptor interaction, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, Osteoclast differentiation, AGE-RAGE signaling pathway in diabetic complications, Hematopoietic cell lineage, Th17 cell differentiation",11,"IL1A, TOLLIP, IL12RB2, IL1RN, IL12A, RELA, JUN, NLRC4, MAP3K3, A2M, MYD88",0,NA,5,"TOLLIP, RELA, MYD88, JUN, IL12A",0,NA,5
"380",3557,"IL1RN",823,"MedConf","Novel",NA,4,"IL1B, IL1A, TOLLIP, MYD88",0,NA,3,"TOLLIP, MYD88, IL1B",0,NA,3
"381",50615,"IL21R",396,"MedConf","Novel","Cytokine-cytokine receptor interaction, Jak-STAT signaling pathway, Th17 cell differentiation",12,"IL22, IL3, IFNA16, PRL, CSF2, IFNA14, IFNA13, IL19, GH2, IL12A, EPO, SOCS2",0,NA,4,"IL12A, IFNA16, IFNA14, IFNA13",0,NA,4
"382",50616,"IL22",409,"MedConf","Novel","Cytokine-cytokine receptor interaction, Jak-STAT signaling pathway, Th17 cell differentiation",5,"IL3RA, IL12RB2, STAT1, IL21R, CNTFR",0,NA,1,"STAT1",0,NA,1
"383",9466,"IL27RA",793,"MedConf","Novel","Jak-STAT signaling pathway, Th17 cell differentiation",2,"STAT1, EBI3",0,NA,1,"STAT1",0,NA,1
"384",3562,"IL3",476,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Fc epsilon RI signaling pathway, Jak-STAT signaling pathway, Apoptosis",8,"IL12RB2, CSF2, GAB2, IL21R, POU2F1, CNTFR, IL3RA, JUN",0,NA,1,"JUN",0,NA,1
"385",3563,"IL3RA",445,"HighConf","Novel","PI3K-Akt signaling pathway, Cytokine-cytokine receptor interaction, Hematopoietic cell lineage, Jak-STAT signaling pathway, Apoptosis",13,"IL3, IFNA16, PRL, CSF2, IFNA14, IFNA13, IL19, GH2, IL22, EPO, GAB2, SOCS2, IL12A",0,NA,4,"IL12A, IFNA16, IFNA14, IFNA13",0,NA,4
"386",3621,"ING1",627,"MedConf","Novel",NA,4,"PCNA, HDAC2, UBC, SIN3A",0,NA,0,NA,0,NA,0
"387",8821,"INPP4B",837,"MedConf","Novel",NA,5,"PIK3R3, PIP5K1C, PIK3C2A, INPP5J, INPP5K",0,NA,1,"PIK3R3",0,NA,1
"388",27124,"INPP5J",563,"MedConf","Novel",NA,2,"INPP4B, PIP5K1C",0,NA,0,NA,0,NA,0
"389",51763,"INPP5K",562,"MedConf","Novel",NA,2,"INPP4B, PIP5K1C",0,NA,0,NA,0,NA,0
"390",3843,"IPO5",643,"MedConf","Novel",NA,3,"RPL23A, UBC, POLDIP3",0,NA,0,NA,0,NA,0
"391",3654,"IRAK1",354,"MedConf","Toll-like receptor signaling pathway","NF-kappa B signaling pathway, Toll-like receptor signaling pathway",2,"TOLLIP, MYD88",0,NA,2,"TOLLIP, MYD88",0,NA,2
"392",3664,"IRF6",597,"MedConf","Novel",NA,12,"GBP2, NCAM1, IRF9, OASL, SMARCE1, RELA, KAT2B, MT2A, JUN, EGR1, ICAM1, ISG15",0,NA,2,"RELA, JUN",0,NA,2
"393",10379,"IRF9",334,"HighConf","Novel","NOD-like receptor signaling pathway, Osteoclast differentiation, Jak-STAT signaling pathway",11,"OASL, EGR1, MT2A, ICAM1, IFNA16, IRF6, GBP2, NCAM1, IFNA14, ISG15, STAT1",0,NA,3,"STAT1, IFNA16, IFNA14",0,NA,3
"394",9636,"ISG15",143,"MedConf","Novel","RIG-I-like receptor signaling pathway",15,"STAT1, EIF4G1, ACACB, YARS, IRF9, OASL, EIF4A1, EIF4G2, EGR1, IRF6, GBP2, USP18, EIF4E3, UBC, PCNA",0,NA,1,"STAT1",0,NA,1
"395",3672,"ITGA1",453,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Hematopoietic cell lineage, ECM-receptor interaction",24,"PRKAR2B, AGRN, COL4A2, COL6A1, COL4A3, TNN, FLT4, ITGB1, BIRC5, CAPN2, ITGA5, SORBS3, LAMA5, TNC, COL1A2, ACTA2, PXN, EGFR, CDC42, ITGAM, CAST, VCL, ARHGEF6, ITGAV",0,NA,0,NA,0,NA,0
"396",3678,"ITGA5",441,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Hematopoietic cell lineage, ECM-receptor interaction",15,"COL1A2, ITGA1, COL4A2, COL6A1, COL4A3, TNN, ITGAV, FGA, LAMA5, TNC, FLT4, ITGB1, UBC, PXN, ITGAM",0,NA,0,NA,0,NA,0
"397",3684,"ITGAM",337,"MedConf","Novel","Regulation of actin cytoskeleton, Rap1 signaling pathway, Leukocyte transendothelial migration, Phagosome, Hematopoietic cell lineage",17,"GP1BA, PIK3R3, ITGA5, ICAM1, ITGA1, JAM3, AGER, CTGF, SPON2, ITGAV, ITGB1, CD14, LRP1, APOB, FGA, RAP1A, PRKD1",0,NA,2,"PIK3R3, CD14",0,NA,2
"398",3685,"ITGAV",209,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, Phagosome, Thyroid hormone signaling pathway, ECM-receptor interaction",22,"LRP1, FGA, PDGFRB, PTK2B, TNC, PDGFRA, ITGAM, LAMA5, CSF1R, ITGA5, COL1A2, ITGA1, PIK3C2A, COL4A2, COL6A1, COL4A3, TNN, MFGE8, UBC, SYK, PXN, ITGB1",0,NA,0,NA,0,NA,0
"399",3688,"ITGB1",11,"MedConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, Rap1 signaling pathway, Leukocyte transendothelial migration, Focal adhesion, Phagosome, ECM-receptor interaction, Platelet activation",39,"EGFR, PRKD1, MAX, GNB2L1, PXN, CD14, ITGAV, CDC42, RAP1A, FGA, BIRC5, VCL, PTK2B, TNC, ITGAM, CAPN2, LAMA5, PIK3R3, FLT4, PRKX, ARHGEF6, CAST, ITGA5, COL1A2, ITGA1, PRKAR2B, AGRN, COL4A2, COL6A1, COL4A3, ABI1, ITGB1BP1, JAM3, ADAM12, CSF2, TNN, CAV3, COL23A1, UBC",0,NA,2,"PIK3R3, CD14",0,NA,2
"400",9270,"ITGB1BP1",714,"HighConf","Novel",NA,1,"ITGB1",0,NA,0,NA,0,NA,0
"401",23421,"ITGB3BP",350,"MedConf","Novel",NA,18,"RANGAP1, CENPO, CENPP, RANBP2, KIF18A, CDCA8, NUP43, BUB1B, UBB, NCSTN, CENPH, PLK1, NGFR, RAD21, UBC, BIRC5, RPS27A, MIS12",0,NA,0,NA,0,NA,0
"402",3704,"ITPA",475,"MedConf","Novel",NA,17,"PDE5A, GUCY2D, PDE1B, AMPD1, NT5C, PDE6H, PDE6A, POLD3, ENTPD4, UBC, POLR2F, POLD4, HPRT1, GUCY1B3, POLE, POLR2J, TWISTNB",0,NA,0,NA,0,NA,0
"403",50618,"ITSN2",639,"HighConf","Novel",NA,2,"CDC42, UBC",0,NA,0,NA,0,NA,0
"404",3712,"IVD",845,"HighConf","Novel",NA,1,"HADHA",0,NA,0,NA,0,NA,0
"405",182,"JAG1",356,"HighConf","Novel","TNF signaling pathway, Notch signaling pathway, Th1 and Th2 cell differentiation",7,"DNM1, NOTCH4, UBB, NCSTN, MFNG, UBC, RPS27A",0,NA,0,NA,0,NA,0
"406",83700,"JAM3",715,"MedConf","Novel","Leukocyte transendothelial migration",5,"PARD3, PPP2CB, ITGAM, MPDZ, ITGB1",0,NA,0,NA,0,NA,0
"407",8681,"JMJD7-PLA2G4B",566,"HighConf","Novel","MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Ether lipid metabolism, Long-term depression, Fc epsilon RI signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway, Platelet activation",10,"CEPT1, LPCAT4, ALOX15, PAFAH2, ENPP6, PAFAH1B3, GNAO1, GNA11, GNAI3, PNPLA7",0,NA,0,NA,0,NA,0
"408",3725,"JUN",118,"HighConf","Toll-like receptor signaling pathway","Toll-like receptor signaling pathway, MAPK signaling pathway, TNF signaling pathway, NOD-like receptor signaling pathway, cAMP signaling pathway, Osteoclast differentiation, Focal adhesion, AGE-RAGE signaling pathway in diabetic complications, Relaxin signaling pathway, Mitophagy - animal, T cell receptor signaling pathway, GnRH signaling pathway, Apoptosis, Th17 cell differentiation, Th1 and Th2 cell differentiation",41,"ATF3, FBXW7, TGFB2, COPS5, UBE2I, KAT2B, COPS2, TAF1, TAF12, SMAD4, IL12A, EPO, MED21, CREB1, ARNT, SPI1, ARHGDIB, RUNX1, EGR1, MAPK13, MT2A, NOTCH4, CXCL8, COL1A2, IL1B, EDN1, IL3, IL1A, IRF6, HSD17B4, AFP, CSF2, IGFBP7, UBC, MSH2, SMARCE1, PRKD1, RELA, SP1, SYK, BAG1",0,NA,5,"RELA, MAPK13, IL1B, IL12A, CXCL8",0,NA,5
"409",8997,"KALRN",504,"MedConf","Novel",NA,32,"AVPR1A, ARHGAP5, ARHGAP20, NMS, BDKRB1, RHOF, KISS1, PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, ARHGAP9, ARHGAP15, GNRH2, TACR1, ARHGAP32, CDC42, GNA15, GNA11, A2M, ARHGEF3, AGT, RHOV, NMUR2, EDN1, ARHGEF6, ARHGDIB, RHOB, TACR3",0,NA,0,NA,0,NA,0
"410",8850,"KAT2B",170,"MedConf","Novel","Thyroid hormone signaling pathway, Notch signaling pathway",21,"E2F3, TAF4, TAF12, SMAD4, ASF1B, MBD3, CNTN2, NOTCH4, IRF6, TLE2, CHD4, HDAC2, UBC, RELA, WDR5, MTA2, JUN, SMARCE1, MAP3K7, RBPJ, SNW1",0,NA,3,"RELA, MAP3K7, JUN",1,"SNW1",4
"411",3744,"KCNA10",570,"MedConf","Novel",NA,9,"KCNB2, KCNB1, KCNQ1, KCNH5, KCNH2, KCNA2, KCNAB1, KCNH7, KCNF1",0,NA,0,NA,0,NA,0
"412",3737,"KCNA2",345,"MedConf","Novel",NA,9,"KCNB1, KCNAB1, KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, KCNH2",0,NA,0,NA,0,NA,0
"413",7881,"KCNAB1",466,"HighConf","Novel",NA,9,"KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, KCNA2, KCNH2, KCNB1",0,NA,0,NA,0,NA,0
"414",3745,"KCNB1",351,"MedConf","Novel",NA,11,"PRKX, PRKAR2B, KCNAB1, KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, KCNA2, KCNH2",0,NA,0,NA,0,NA,0
"415",9312,"KCNB2",832,"HighConf","Novel",NA,9,"KCNH5, KCNH2, KCNH7, KCNQ1, KCNF1, KCNB1, KCNA10, KCNA2, KCNAB1",0,NA,0,NA,0,NA,0
"416",3753,"KCNE1",58,"MedConf","Novel","Adrenergic signaling in cardiomyocytes",2,"PRKX, KCNQ1",0,NA,0,NA,0,NA,0
"417",9992,"KCNE2",867,"MedConf","Novel",NA,1,"KCNQ1",0,NA,0,NA,0,NA,0
"418",3754,"KCNF1",568,"MedConf","Novel",NA,9,"KCNH7, KCNA10, KCNB2, KCNB1, KCNH2, KCNAB1, KCNQ1, KCNH5, KCNA2",0,NA,0,NA,0,NA,0
"419",3757,"KCNH2",339,"MedConf","Novel",NA,10,"KCNA2, KCNB1, KCNAB1, KCNQ1, KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, UBC",0,NA,0,NA,0,NA,0
"420",27133,"KCNH5",567,"MedConf","Novel",NA,9,"KCNF1, KCNH7, KCNA10, KCNB2, KCNQ1, KCNB1, KCNH2, KCNAB1, KCNA2",0,NA,0,NA,0,NA,0
"421",90134,"KCNH7",569,"MedConf","Novel",NA,9,"KCNA10, KCNB2, KCNB1, KCNF1, KCNAB1, KCNH5, KCNH2, KCNA2, KCNQ1",0,NA,0,NA,0,NA,0
"422",3784,"KCNQ1",482,"MedConf","Novel","Adrenergic signaling in cardiomyocytes",13,"KCNH5, KCNF1, KCNH7, KCNA10, KCNB2, KCNE2, KCNA2, UBC, KCNAB1, PRKX, KCNB1, KCNH2, KCNE1",0,NA,0,NA,0,NA,0
"423",81930,"KIF18A",442,"MedConf","Novel",NA,16,"CDCA8, KIF4A, RAD21, PLK1, CENPO, SKA3, NUP43, RANGAP1, BIRC5, BUB1B, POLB, RANBP2, ITGB3BP, MIS12, CENPP, CENPH",0,NA,0,NA,0,NA,0
"424",24137,"KIF4A",706,"MedConf","Novel",NA,6,"KIF18A, CLTA, POLB, UBC, BIRC5, SKA3",0,NA,0,NA,0,NA,0
"425",3814,"KISS1",550,"HighConf","Novel",NA,20,"PROK1, TRH, LTB4R, MLNR, UTS2B, GPR4, XCL2, GNRH2, TACR1, ADRBK1, GNA15, NMS, AGT, KALRN, NMUR2, BDKRB1, TACR3, AVPR1A, EDN1, GNA11",0,NA,0,NA,0,NA,0
"426",9314,"KLF4",380,"MedConf","Novel",NA,15,"CEBPD, SP1, SEC11C, MED19, MED21, EPAS1, RELA, MED8, HDAC2, MED7, MED10, MED14, MED26, SMAD4, UBC",0,NA,1,"RELA",0,NA,1
"427",57563,"KLHL8",614,"MedConf","Novel",NA,7,"COPS6, PSMA7, PSMA3, UBC, PSMA2, PSMA1, PSMA5",5,"PSMA7, PSMA5, PSMA3, PSMA2, PSMA1",0,NA,0,NA,5
"428",10219,"KLRG1",729,"HighConf","Novel",NA,1,"SYK",0,NA,0,NA,0,NA,0
"429",3845,"KRAS",152,"HighConf","Novel","PI3K-Akt signaling pathway, Regulation of actin cytoskeleton, MAPK signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Ras signaling pathway, Relaxin signaling pathway, Thyroid hormone signaling pathway, Serotonergic synapse, Aldosterone-regulated sodium reabsorption, Mitophagy - animal, Long-term depression, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Sphingolipid signaling pathway, GnRH signaling pathway, Apoptosis, Phospholipase D signaling pathway",4,"SHC2, NCAM1, UBC, EGFR",0,NA,0,NA,0,NA,0
"430",3911,"LAMA5",362,"MedConf","Novel","PI3K-Akt signaling pathway, Focal adhesion, ECM-receptor interaction",9,"ARHGEF6, PRNP, ITGA5, ITGA1, AGRN, CDC42, PXN, ITGAV, ITGB1",0,NA,0,NA,0,NA,0
"431",3916,"LAMP1",734,"MedConf","Novel","Phagosome",1,"EGFR",0,NA,0,NA,0,NA,0
"432",27040,"LAT",44,"MedConf","Novel","NF-kappa B signaling pathway, Rap1 signaling pathway, Ras signaling pathway, Fc gamma R-mediated phagocytosis, Fc epsilon RI signaling pathway, T cell receptor signaling pathway, Th17 cell differentiation, Th1 and Th2 cell differentiation",8,"SYK, COPS6, COPS5, COPS2, PIK3R3, COPS7A, SKAP1, UBC",0,NA,1,"PIK3R3",0,NA,1
"433",3949,"LDLR",111,"MedConf","Novel",NA,3,"APOB, HSPA5, UBC",0,NA,0,NA,0,NA,0
"434",64175,"LEPRE1",799,"HighConf","Novel",NA,3,"P4HB, COL10A1, COL1A2",0,NA,0,NA,0,NA,0
"435",3978,"LIG1",455,"MedConf","Novel","Base excision repair",4,"POLD4, POLD3, PCNA, UBC",0,NA,0,NA,0,NA,0
"436",91750,"LIN52",181,"MedConf","Novel",NA,6,"LIN9, TOP2A, MYBL2, CCNB2, PCNA, PLK1",0,NA,0,NA,0,NA,0
"437",286826,"LIN9",182,"HighConf","Novel",NA,6,"TOP2A, MYBL2, LIN52, PCNA, CCNB2, PLK1",0,NA,0,NA,0,NA,0
"438",254531,"LPCAT4",579,"HighConf","Novel","Ether lipid metabolism",7,"ENPP6, PLA2G4A, PLA2G4D, PNPLA7, JMJD7-PLA2G4B, PLA2G6, CEPT1",0,NA,0,NA,0,NA,0
"439",9404,"LPXN",129,"MedConf","Novel",NA,2,"VCL, SVIL",0,NA,0,NA,0,NA,0
"440",26018,"LRIG1",418,"MedConf","Novel",NA,3,"ADAM12, EGFR, UBC",0,NA,0,NA,0,NA,0
"441",4035,"LRP1",231,"HighConf","Novel",NA,9,"PDGFRB, APOB, ITGAM, AGRN, GPC2, UBC, CALR, ITGAV, A2M",0,NA,0,NA,0,NA,0
"442",25804,"LSM4",610,"MedConf","Spliceosome","Spliceosome",4,"SNRPD3, PRPF8, UBC, LSM6",0,NA,0,NA,3,"SNRPD3, PRPF8, LSM6",3
"443",11157,"LSM6",147,"HighConf","Spliceosome","Spliceosome",3,"LSM4, PRPF8, SNRPD3",0,NA,0,NA,3,"SNRPD3, PRPF8, LSM4",3
"444",1241,"LTB4R",553,"MedConf","Novel","Neuroactive ligand-receptor interaction",20,"MLNR, UTS2B, GPR4, XCL2, GNRH2, GNA15, KALRN, TACR3, TACR1, AGT, KISS1, NMS, PROK1, NMUR2, TRH, ADRBK1, BDKRB1, GNA11, EDN1, AVPR1A",0,NA,0,NA,0,NA,0
