"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.Toll-like receptor signaling pathway","Ntwrk.Toll-like receptor signaling pathway","NtwrkCount.NA","Ntwrk.NA","NtwrkCount.NA","Ntwrk.NA","Total_Path_Hits.net.count"
"380",80227,"PAAF1",468,"MedConf","Novel",NA,11,"PSMC5, PSMD6, PSMC1, PSMC2, PSMD12, PSMD7, PSMD2, PSMD3, PSMC4, PSMD11, PSMD1",0,NA,0,"",0,"",0
"381",5050,"PAFAH1B3",358,"MedConf","Novel","Ether lipid metabolism",4,"PLA2G4D, JMJD7-PLA2G4B, CEPT1, PLA2G4A",0,NA,0,"",0,"",0
"382",10914,"PAPOLA",246,"MedConf","Novel","mRNA surveillance pathway",22,"PCF11, SRSF2, PTBP1, HNRNPM, HNRNPA2B1, CCAR1, SRSF3, SNRPD3, PHF5A, EFTUD2, SF3B1, SF3B2, POLR2F, EXOSC10, POLR2J, SRRM1, SF3B6, SSU72, YBX1, SRSF1, RBBP6, HNRNPH1",0,NA,0,"",0,"",0
"383",56288,"PARD3",167,"MedConf","Novel","Rap1 signaling pathway, Chemokine signaling pathway",6,"CDH5, IGSF5, LLGL1, PVRL4, CDC42, UBB",0,NA,0,"",0,"",0
"384",5071,"PARK2",17,"MedConf","Novel","Protein processing in endoplasmic reticulum, Mitophagy - animal",6,"PSMA1, PSMC5, PSMA4, PARK7, DNAJA1, STUB1",0,NA,0,"",0,"",0
"385",11315,"PARK7",467,"MedConf","Novel",NA,1,"PARK2",0,NA,0,"",0,"",0
"386",5091,"PC",303,"HighConf","Novel","Citrate cycle (TCA cycle)",5,"GOT2, LDHB, LDHAL6B, IL4I1, PDHA1",0,NA,0,"",0,"",0
"387",51585,"PCF11",529,"HighConf","Novel","mRNA surveillance pathway",19,"PHF5A, HNRNPH1, SF3B2, PAPOLA, CCAR1, HNRNPA2B1, SRSF1, POLR2F, PTBP1, SNRPD3, EFTUD2, POLR2J, SF3B1, SRSF2, SRSF3, YBX1, SRRM1, HNRNPM, SF3B6",0,NA,0,"",0,"",0
"388",5111,"PCNA",44,"MedConf","Novel",NA,13,"CCND3, CCND2, UBE2I, UBE2V2, CCNE1, DAD1, CDC25C, POLB, TBPL2, RAD51, NMI, UBB, SUMO3",0,NA,0,"",0,"",0
"389",5153,"PDE1B",411,"MedConf","Novel","Renin secretion",10,"NT5M, AMPD1, ENTPD4, AK4, HPRT1, AK7, GUCY1B3, DCK, GNAI3, ITPA",0,NA,0,"",0,"",0
"390",8654,"PDE5A",369,"MedConf","Novel","cGMP-PKG signaling pathway",5,"NT5M, ENTPD4, GUCY1B3, ITPA, HPRT1",0,NA,0,"",0,"",0
"391",5145,"PDE6A",417,"MedConf","Novel",NA,10,"ENTPD4, HPRT1, PDE6H, GNAO1, GNAT2, GUCY1B3, NT5M, ITPA, RGS9, CNGA1",0,NA,0,"",0,"",0
"392",5149,"PDE6H",416,"MedConf","Novel",NA,8,"PDE6A, ENTPD4, GUCY1B3, ITPA, HPRT1, GNAT2, NT5M, RGS9",0,NA,0,"",0,"",0
"393",5159,"PDGFRB",194,"HighConf","Novel","PI3K-Akt signaling pathway, Rap1 signaling pathway, MAPK signaling pathway, Ras signaling pathway, Regulation of actin cytoskeleton, Cytokine-cytokine receptor interaction, Focal adhesion, Phospholipase D signaling pathway",15,"ARPC1B, ACTR2, PIK3R3, EFNA2, FGF9, FGF8, FGF10, NFYC, PLEKHO2, ITGAV, STAT1, NFYB, LRP1, MAX, EGFR",2,"STAT1, PIK3R3",0,"",0,"",2
"394",5160,"PDHA1",198,"MedConf","Novel","Citrate cycle (TCA cycle), Glucagon signaling pathway",7,"ALDOA, PC, LDHB, DERA, TKTL2, LDHAL6B, DLD",0,NA,0,"",0,"",0
"395",9260,"PDLIM7",127,"MedConf","Novel",NA,1,"HSP90B1",0,NA,0,"",0,"",0
"396",5170,"PDPK1",210,"MedConf","Novel","PI3K-Akt signaling pathway, Aldosterone-regulated sodium reabsorption, Thyroid hormone signaling pathway, Focal adhesion, Sphingolipid signaling pathway, Apoptosis",10,"PIK3R3, CARD11, GSK3A, PKN2, TRAT1, IKBKB, RELA, MAP3K7, RAP1A, GAB2",4,"RELA, PIK3R3, MAP3K7, IKBKB",0,"",0,"",4
"397",5196,"PF4",449,"MedConf","Novel","Chemokine signaling pathway, Cytokine-cytokine receptor interaction",9,"A2M, CCR8, GNAO1, CXCR3, CXCL11, ALDOA, CXCR4, CX3CR1, GNAI3",1,"CXCL11",0,"",0,"",1
"398",5216,"PFN1",202,"MedConf","Novel","Rap1 signaling pathway, Regulation of actin cytoskeleton",1,"CFL1",0,NA,0,"",0,"",0
"399",192111,"PGAM5",63,"MedConf","Novel","TNF signaling pathway, Mitophagy - animal",2,"BCL2L1, DNM1L",0,NA,0,"",0,"",0
"400",1912,"PHC2",486,"HighConf","Novel",NA,4,"HDAC2, SUZ12, MAPKAPK3, BUB1B",0,NA,0,"",0,"",0
"401",57649,"PHF12",140,"MedConf","Novel",NA,6,"MBD3, SIN3B, PHF21A, MTA2, CHD4, HDAC2",0,NA,0,"",0,"",0
"402",51317,"PHF21A",485,"MedConf","Novel",NA,5,"CHD4, HDAC2, PHF12, MBD3, MTA2",0,NA,0,"",0,"",0
"403",84844,"PHF5A",185,"HighConf","Novel","Spliceosome",19,"SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, PCF11, SRRM1, SF3B2, SRSF2, SF3B1, POLR2J, SNRPD3, SF3B6, YBX1, HNRNPH1, EFTUD2, HNRNPA2B1, PTBP1, POLR2F",0,NA,0,"",0,"",0
"404",5257,"PHKB",616,"MedConf","Novel","Glucagon signaling pathway",2,"PYGM, RILPL1",0,NA,0,"",0,"",0
"405",5286,"PIK3C2A",549,"HighConf","Novel",NA,1,"ITGAV",0,NA,0,"",0,"",0
"406",8503,"PIK3R3",277,"HighConf","Toll-like receptor signaling pathway","PI3K-Akt signaling pathway, Toll-like receptor signaling pathway, Rap1 signaling pathway, Leukocyte transendothelial migration, TNF signaling pathway, Chemokine signaling pathway, Ras signaling pathway, Aldosterone-regulated sodium reabsorption, Regulation of actin cytoskeleton, cAMP signaling pathway, Relaxin signaling pathway, Osteoclast differentiation, Thyroid hormone signaling pathway, Focal adhesion, AGE-RAGE signaling pathway in diabetic complications, Sphingolipid signaling pathway, Apoptosis, VEGF signaling pathway, Platelet activation, Phospholipase D signaling pathway, Estrogen signaling pathway",16,"FLT4, GNG10, GNAI3, CDC42, GNAO1, PDGFRB, RAP1A, NGFR, EGFR, MRAS, ITGB1, ITGAM, LAT, PDPK1, GNG3, GAB2",0,NA,0,"",0,"",0
"407",5586,"PKN2",576,"MedConf","Novel","PI3K-Akt signaling pathway",1,"PDPK1",0,NA,0,"",0,"",0
"408",5321,"PLA2G4A",352,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Long-term depression, GnRH signaling pathway, Ether lipid metabolism, VEGF signaling pathway, Platelet activation, Phospholipase D signaling pathway",9,"PAFAH1B3, CEPT1, LPCAT4, ALOX15, ENPP6, PNPLA7, GNAI3, GNAO1, GNA15",0,NA,0,"",0,"",0
"409",283748,"PLA2G4D",402,"MedConf","Novel","MAPK signaling pathway, Ras signaling pathway, Serotonergic synapse, Long-term depression, GnRH signaling pathway, Ether lipid metabolism, VEGF signaling pathway, Platelet activation, Phospholipase D signaling pathway",8,"CEPT1, LPCAT4, ALOX15, ENPP6, GNAI3, GNAO1, PNPLA7, PAFAH1B3",0,NA,0,"",0,"",0
"410",144100,"PLEKHA7",598,"MedConf","Novel",NA,1,"CTNND1",0,NA,0,"",0,"",0
"411",80301,"PLEKHO2",568,"HighConf","Novel","Cytokine-cytokine receptor interaction",1,"PDGFRB",0,NA,0,"",0,"",0
"412",5347,"PLK1",141,"MedConf","Novel",NA,44,"RAD21, CDC42, TUBA1A, BIRC5, NUP43, CDC25B, CDC25C, BUB1B, CENPH, DYNC1H1, PSMF1, CEP152, CENPO, RANBP2, KIF18A, DYNC1I2, PRKAR2B, CEP250, CDCA8, MYBL2, CCNB2, PSMD1, PSMA1, PSMC2, UBB, PSMD11, PSMA6, PSMA7, YWHAG, PSMA3, PSMB1, MIS12, PSMC4, PSMD6, PSMD12, PSMB2, PSMC5, PSMA5, PSMD3, PSMB4, PSMD2, PSMC1, PSMD7, PSMA4",0,NA,0,"",0,"",0
"413",8985,"PLOD3",245,"HighConf","Novel","Other types of O-glycan biosynthesis",6,"EHMT1, SUV39H2, ASH1L, SETMAR, SUV420H1, P4HB",0,NA,0,"",0,"",0
"414",5356,"PLRG1",82,"MedConf","Novel","Spliceosome",6,"SNRPD3, SF3B2, SNW1, SF3B1, CCDC94, CDC5L",0,NA,0,"",0,"",0
"415",5359,"PLSCR1",475,"MedConf","Novel",NA,1,"EGFR",0,NA,0,"",0,"",0
"416",5366,"PMAIP1",510,"HighConf","Novel","Apoptosis",2,"MAX, BCL2L1",0,NA,0,"",0,"",0
"417",375775,"PNPLA7",335,"HighConf","Novel",NA,4,"PLA2G4A, PLA2G4D, JMJD7-PLA2G4B, LPCAT4",0,NA,0,"",0,"",0
"418",5423,"POLB",286,"MedConf","Novel",NA,4,"KIF18A, KIF4A, PCNA, BIRC5",0,NA,0,"",0,"",0
"419",5435,"POLR2F",162,"HighConf","Novel",NA,28,"MED26, POLR2J, MED10, HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, POU2F1, PAPOLA, GUCY1B3, ITPA, PCF11, PPARGC1A, SF3B1, TAF1, TAF12, EFTUD2, SRRM1, SF3B2, TWISTNB, SF3B6, SNRPD3",0,NA,0,"",0,"",0
"420",5439,"POLR2J",164,"HighConf","Novel",NA,25,"HNRNPA2B1, HNRNPH1, PTBP1, SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, GUCY1B3, ITPA, PCF11, MED26, PPARGC1A, SNRPD3, SF3B6, TAF1, SF3B1, SRRM1, EFTUD2, TAF12, POLR2F, SF3B2",0,NA,0,"",0,"",0
"421",51371,"POMP",33,"HighConf","Novel","Proteasome",11,"PSMB4, PSMB1, PSMB2, PSMC2, PSMA4, PSMA2, PSMA3, PSMA7, PSMA1, PSMA6, PSMA5",0,NA,0,"",0,"",0
"422",5447,"POR",431,"HighConf","Novel",NA,1,"UBB",0,NA,0,"",0,"",0
"423",5451,"POU2F1",234,"HighConf","Novel",NA,3,"IL3, SP1, POLR2F",0,NA,0,"",0,"",0
"424",5464,"PPA1",362,"MedConf","Novel",NA,4,"ATP6V0A4, TCIRG1, ATP12A, ATP6V1B2",0,NA,0,"",0,"",0
"425",8611,"PPAP2A",408,"HighConf","Novel",NA,5,"ASAH1, SGPP2, SMPD2, CEPT1, SGPL1",0,NA,0,"",0,"",0
"426",10891,"PPARGC1A",0,"MedConf","Novel","Glucagon signaling pathway, Apelin signaling pathway",16,"CCND3, NCOA3, ESRRA, NCOA6, POLR2F, MED26, POLR2J, MED10, MED8, MED21, MED19, CREB1, CEBPD, NR1D1, ALAS1, EGR2",0,NA,0,"",0,"",0
"427",5516,"PPP2CB",56,"HighConf","Novel","PI3K-Akt signaling pathway, Dopaminergic synapse, Long-term depression, mRNA surveillance pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway",14,"RELA, PPP2R5E, PPP4R2, YAP1, PPP2R5A, PPP4C, CACNA1C, DRD2, CACNB4, CACNA2D1, CNEP1R1, IGSF5, CCT2, UBB",1,"RELA",0,"",0,"",1
"428",5525,"PPP2R5A",268,"MedConf","Novel","PI3K-Akt signaling pathway, Dopaminergic synapse, mRNA surveillance pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway",11,"PPP4C, WNT3A, CACNA1C, DRD2, CACNB4, CACNA2D1, CNEP1R1, GSK3A, PPP4R2, PPP2CB, MAX",0,NA,0,"",0,"",0
"429",5529,"PPP2R5E",179,"HighConf","Novel","PI3K-Akt signaling pathway, Dopaminergic synapse, mRNA surveillance pathway, Adrenergic signaling in cardiomyocytes, Sphingolipid signaling pathway",5,"CACNA1C, DRD2, CACNB4, CACNA2D1, PPP2CB",0,NA,0,"",0,"",0
"430",5531,"PPP4C",269,"MedConf","Novel","Glucagon signaling pathway",5,"CNEP1R1, PPP4R2, PPP2R5A, PPP2CB, CCT2",0,NA,0,"",0,"",0
"431",151987,"PPP4R2",191,"MedConf","Novel",NA,4,"PPP2R5A, PPP4C, CNEP1R1, PPP2CB",0,NA,0,"",0,"",0
"432",144165,"PRICKLE1",8,"MedConf","Novel",NA,22,"PSMD6, PSMC1, PSMA6, PSMA7, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PSMF1, UBB",0,NA,0,"",0,"",0
"433",5577,"PRKAR2B",336,"MedConf","Novel",NA,14,"EDN1, CEP250, PLK1, PXN, ADRB2, BCL2L1, CDC25C, DYNC1H1, CREB1, CEP152, YWHAG, ITGB1, TUBA1A, DYNC1I2",0,NA,0,"",0,"",0
"434",5613,"PRKX",299,"HighConf","Novel",NA,17,"CACNA1C, GNG10, ATP1B3, ATP1A3, CACNB4, MYLK2, CACNA2D1, ATP1B2, GRIN3B, ATP1B4, CREB1, ITGB1, GNAI3, RAP1A, GNG3, CDC25C, GNAO1",0,NA,0,"",0,"",0
"435",84432,"PROK1",394,"HighConf","Novel",NA,13,"TRH, LTB4R, UTS2B, XCL2, GNRH2, AVPR1A, NMS, GNA15, KISS1, BDKRB1, NMUR2, EDN1, TACR1",0,NA,0,"",0,"",0
"436",84950,"PRPF38A",517,"HighConf","Novel","Spliceosome",4,"MFAP1, SRPK1, RBM39, SRSF3",0,NA,0,"",0,"",0
"437",5682,"PSMA1",29,"MedConf","Novel","Proteasome",32,"PSMC4, PSMC5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD11, PRICKLE1, UBB, PARK2, PSMD7, PSMD2, PSMA2, PSMA5, PSMA7, PSMA6, PSMA3, PSMD6, PSMC1, PSMD12",0,NA,0,"",0,"",0
"438",5683,"PSMA2",22,"HighConf","Novel","Proteasome",23,"PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PSMF1, PSMC1, PSMA7, PSMD6, PSMA6, VCP",0,NA,0,"",0,"",0
"439",5684,"PSMA3",26,"MedConf","Novel","Proteasome",34,"PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BIRC5, BUB1B, OAZ3, PSMF1, GMNN, HECW1, CDCA8, PSMD12, STUB1, PSMD7, PSMA2, PSMA5, PSMA7, UBB, PRICKLE1, PSMC1, PSMD6, PSMA6",0,NA,0,"",0,"",0
"440",5685,"PSMA4",52,"HighConf","Novel","Proteasome",34,"PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMB1, PSMD2, PSMC5, WDR5, POMP, PSMC4, PSMD12, PSMA2, PSMD11, PSMB2, PSMA5, PSMA6, PSMA7, PSMC2, UBB, WDR5B, PSMB4, PRICKLE1, PSMD6, PSMD3, PSMD7, PSMA1, PSMC1, PARK2, PSMA3, PSMD1",0,NA,0,"",0,"",0
"441",5686,"PSMA5",25,"MedConf","Novel","Proteasome",31,"PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD6, PSMD7, PSMD12, PRICKLE1, UBB, PSMA2, PSMC1, PSMA7, PSMA6",0,NA,0,"",0,"",0
"442",5687,"PSMA6",20,"HighConf","Novel","Proteasome",33,"PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, COPS5, PLK1, COPS2, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD6, PRICKLE1, UBB, PSMC1",0,NA,0,"",0,"",0
"443",5688,"PSMA7",21,"HighConf","Novel","Proteasome",33,"PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, POMP, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, ARPC1B, ACTR2, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PRICKLE1, PSMA6, PSMC1, PSMD6, UBB",0,NA,0,"",0,"",0
"444",5689,"PSMB1",36,"HighConf","Novel","Proteasome",31,"PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD6, PSMD3, PSMA2, PSMA5, PSMA3, PSMA6, PSMB4, PSMA7, PSMD12, PSMC5, PSMD2, POMP, PSMA1, PSMC4, PSMC1, PSMD11, PSMD7, PRICKLE1, UBB",0,NA,0,"",0,"",0
"445",5690,"PSMB2",38,"HighConf","Novel","Proteasome",32,"PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PSMD2, PSMA3, PSMA7, PSMA2, PSMA6, PSMC4, PSMC5, PSMD7, POMP, PSMD11, PSMB1, VCP, PSMD1, PSMD3, PSMD6, PSMC1, PRICKLE1, PSMA1, UBB, PSMB4, PSMD12, PSMA5",0,NA,0,"",0,"",0
"446",5692,"PSMB4",35,"HighConf","Novel","Proteasome",32,"PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, POMP, PSMD2, PRICKLE1, PSMA5, SMAD1, PSMC4, PSMC5, PSMA3, PSMA2, PSMD6, UBB, PSMA1, PSMC1, PSMA6, PSMD12, PSMA7, PSMD3, PSMD7, PSMD11",0,NA,0,"",0,"",0
"447",5700,"PSMC1",19,"HighConf","Novel","Proteasome",34,"PSMA6, PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, COPS2, EIF4G1, SEC61A1, BUB1B, OAZ3, NR4A1, PSMF1, GMNN, HECW1, PAAF1, SIN3B, PRICKLE1, UBB, PSMD6",0,NA,0,"",0,"",0
"448",5701,"PSMC2",40,"HighConf","Novel","Proteasome",34,"PSMA4, PLK1, EIF4G1, SEC61A1, UBQLN4, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, SIN3B, PSMA3, PSMD2, PSMD3, PSMB1, PSMC5, PSMA7, PSMB2, POMP, PSMB4, PSMC4, PSMD11, UBB, PSMD12, PSMA2, PSMD1, PRICKLE1, PSMD6, PSMC1, PSMA6, PSMA5, PSMA1, PSMD7",0,NA,0,"",0,"",0
"449",5704,"PSMC4",30,"MedConf","Novel","Proteasome",32,"PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, EIF4A1, PSMF1, GMNN, HECW1, PAAF1, PSMA1, PSMD7, PSMA3, PSMA7, PRICKLE1, UBB, PSMA2, PSMA5, PSMA6, PSMD2, PSMC1, PSMD12, PSMD6, PSMD11",0,NA,0,"",0,"",0
"450",5705,"PSMC5",31,"HighConf","Novel","Proteasome",34,"PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, SP1, PLK1, COPS2, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, PSMD11, PSMC1, UBB, PSMA2, PSMC4, PSMA1, PSMD12, PARK2, PSMD6, PSMD2, PSMA5, PRICKLE1, PSMD7, PSMA6, PSMA3, PSMA7",0,NA,0,"",0,"",0
"451",5707,"PSMD1",37,"HighConf","Novel","Proteasome",31,"PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, PSMD2, PSMC4, PSMB1, PSMB4, PSMC5, PSMA3, PSMA2, UBB, PSMD6, PRICKLE1, PSMA6, PSMD12, PSMD11, PSMA5, PSMA7, PSMC1, PSMD7, PSMD3, PSMA1",0,NA,0,"",0,"",0
"452",5717,"PSMD11",27,"HighConf","Novel","Proteasome",31,"PSMD2, PSMA1, PSMC4, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, PSMA2, PSMA7, PSMD6, PSMA6, PSMC1, UBB, PSMD7, PSMA5, PSMD12, PRICKLE1, PSMA3",0,NA,0,"",0,"",0
"453",5718,"PSMD12",23,"MedConf","Novel","Proteasome",34,"PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, COPS5, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, SIN3B, PSMC1, PSMA2, PRICKLE1, UBB, PSMA7, PSMA6, PSMD6, VCP",0,NA,0,"",0,"",0
"454",5708,"PSMD2",28,"HighConf","Novel","Proteasome",35,"PSMA1, PSMC4, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, UBQLN4, TNFRSF1A, BUB1B, OAZ3, NR4A1, PSMF1, NSFL1C, GMNN, HECW1, PAAF1, PSMA2, PSMD11, UBB, PRICKLE1, PSMA3, PSMA7, PSMA5, PSMD6, PSMD7, PSMC1, PSMD12, PSMA6",0,NA,0,"",0,"",0
"455",5709,"PSMD3",34,"HighConf","Novel","Proteasome",31,"PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, PSMD2, PSMA1, PSMA6, PSMD11, PSMC5, PSMD12, PSMA5, PSMC1, PSMA3, PSMD6, PSMD7, PSMA7, UBB, PSMA2, PSMC4, PRICKLE1",0,NA,0,"",0,"",0
"456",9861,"PSMD6",18,"MedConf","Novel","Proteasome",31,"PSMC1, PSMA6, PSMA7, PSMA2, PSMD12, PSMD7, PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, UBB, PRICKLE1",0,NA,0,"",0,"",0
"457",5713,"PSMD7",24,"HighConf","Novel","Proteasome",31,"PSMA5, PSMA3, PSMD11, PSMD2, PSMA1, PSMC4, PSMC5, PSMD3, PSMB4, PSMB1, PSMD1, PSMB2, PSMC2, PSMA4, PLK1, EIF4G1, SEC61A1, BUB1B, OAZ3, PSMF1, GMNN, HECW1, PAAF1, PSMD6, PSMA6, PSMD12, PRICKLE1, PSMA2, PSMC1, PSMA7, UBB",0,NA,0,"",0,"",0
"458",9491,"PSMF1",300,"MedConf","Novel","Proteasome",30,"GMNN, HECW1, PRICKLE1, PSMB1, PSMD7, PSMD11, PSMA7, PSMC2, PSMD12, PSMC1, PSMA4, PSMD2, PSMA1, PSMD6, PSMA2, UBB, EIF4G1, PSMA6, OAZ3, SEC61A1, PSMB4, PSMC4, PLK1, PSMC5, PSMB2, BUB1B, PSMA5, PSMD3, PSMD1, PSMA3",0,NA,0,"",0,"",0
"459",5725,"PTBP1",182,"MedConf","Novel",NA,24,"SRSF2, YBX1, PHF5A, SRSF1, SRSF3, CCAR1, HNRNPM, PAPOLA, EIF4A1, EIF4G2, SFPQ, PCF11, EIF3A, HNRNPA2B1, SF3B1, EIF4G1, POLR2J, SRRM1, SF3B6, POLR2F, SNRPD3, SF3B2, HNRNPH1, EFTUD2",0,NA,0,"",0,"",0
"460",11251,"PTGDR2",380,"MedConf","Novel",NA,19,"HCAR2, RGS20, FPR3, NMS, BDKRB1, OPRM1, CXCL13, HTR1A, DRD2, CXCR3, C5, CXCR4, NMUR2, DRD3, CXCL11, SSTR4, CCR8, MTNR1B, GNAI3",1,"CXCL11",0,"",0,"",1
"461",5732,"PTGER2",389,"MedConf","Novel","cAMP signaling pathway, Renin secretion",9,"DRD5, ADRB2, HTR6, PTGIR, HRH2, GHRH, VIPR1, SCT, GPBAR1",0,NA,0,"",0,"",0
"462",10728,"PTGES3",90,"MedConf","Novel",NA,2,"ARNT, VCP",0,NA,0,"",0,"",0
"463",5739,"PTGIR",279,"MedConf","Novel","Platelet activation",9,"ADRB2, VIPR1, GHRH, GPBAR1, HTR6, PTGER2, DRD5, HRH2, SCT",0,NA,0,"",0,"",0
"464",2185,"PTK2B",224,"MedConf","Novel","Leukocyte transendothelial migration, Chemokine signaling pathway, GnRH signaling pathway, Phospholipase D signaling pathway",5,"AGRN, ITGAV, PXN, EGFR, ITGB1",0,NA,0,"",0,"",0
"465",5757,"PTMA",64,"HighConf","Novel",NA,2,"MAX, SRSF2",0,NA,0,"",0,"",0
"466",81607,"PVRL4",558,"MedConf","Novel",NA,1,"PARD3",0,NA,0,"",0,"",0
"467",5829,"PXN",106,"HighConf","Novel","Leukocyte transendothelial migration, Chemokine signaling pathway, Regulation of actin cytoskeleton, Focal adhesion, VEGF signaling pathway",18,"ACTA2, ITGAV, CDC42, GIT1, PTK2B, GNAI3, TNC, GNAO1, CAPN2, CXCR4, FLT4, ARHGEF6, ITGA5, PRKAR2B, AGRN, CAST, EGFR, ITGB1",0,NA,0,"",0,"",0
"468",260434,"PYDC1",505,"MedConf","Novel","NOD-like receptor signaling pathway",2,"ERC1, IKBKB",1,"IKBKB",0,"",0,"",1
"469",5837,"PYGM",353,"MedConf","Novel","Glucagon signaling pathway",1,"PHKB",0,NA,0,"",0,"",0
"470",27342,"RABGEF1",434,"MedConf","Novel",NA,2,"THOC1, UBB",0,NA,0,"",0,"",0
"471",5885,"RAD21",155,"MedConf","Novel",NA,15,"BIRC5, NUP43, BUB1B, CENPH, CENPO, RANBP2, KIF18A, SUN1, SYCP3, CDCA8, SYCE1, UBE2I, PLK1, MIS12, SNW1",0,NA,0,"",0,"",0
"472",5888,"RAD51",480,"HighConf","Novel",NA,2,"PCNA, UBE2I",0,NA,0,"",0,"",0
"473",5903,"RANBP2",318,"MedConf","Novel","RNA transport",21,"NUP155, KIF18A, CDCA8, NUP188, BUB1B, GCKR, SRSF2, NUP43, PLK1, CENPO, CENPH, BIRC5, SRSF3, MIS12, NXF1, UBE2I, RAD21, SNRPD3, SRRM1, SUMO3, SRSF1",0,NA,0,"",0,"",0
"474",10048,"RANBP9",458,"MedConf","Novel",NA,1,"OPRM1",0,NA,0,"",0,"",0
