"","GeneSymbol","GeneMappingID","Group","EntrezID","Pathway","Ntwrk.all","Allnet.count","Ntwrk.TLR","TLRnet.count","Ntwrk.PROT","PROTnet.count","Ntwrk.SPLICE","SPLICEnet.count","Ntwrk.TLR.hits","TLRhits.net.count","Ntwrk.PROT.hits","PROThits.net.count","Ntwrk.SPLICE.hits","SPLICEhits.net.count","Total_Path_Hits.net.count"
"379","THOC1",47,"Novel",9984,"Spliceosome ; RNA transport","RRP9, SF3B2, USP13, THOC7, THOC2, SAP30BP, IK, RABGEF1",8,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"380","THOC2",134,"Novel",57187,"Spliceosome ; RNA transport","MCM3AP, ZMYM3, UBC, SMAD4, THOC7, THOC1, POLDIP3",7,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"381","THOC7",128,"Novel",80145,"RNA transport","THOC2, UBC, THOC1, USP13",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"382","THOP1",388,"Novel",7064,"African trypanosomiasis","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"383","TICAM1",287,"Chagas disease (American trypanosomiasis)",148022,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Hepatitis C","TLR4, RIPK1, UBC",3,NA,0,"TLR4",1,NA,0,NA,0,"TLR4",1,NA,0,1
"384","TIRAP",179,"Novel",114609,"Toll-like receptor signaling pathway","TLR2, TLR4, MYD88, UBC, MAP3K7",5,NA,0,"TLR4, TLR2, MYD88",3,"MAP3K7",1,NA,0,"TLR4, TLR2, MYD88",3,"MAP3K7",1,4
"385","TLR2",343,"Chagas disease (American trypanosomiasis)",7097,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Amoebiasis ; Phagosome ; Rheumatoid arthritis ; Malaria","TIRAP, CXCR4, MYD88, EGFR, CD14",5,"CXCR4, EGFR",2,"MYD88",1,"EGFR, CD14",2,"CXCR4, EGFR",2,"MYD88",1,"EGFR, CD14",2,5
"386","TLR4",140,"Chagas disease (American trypanosomiasis)",7099,"Chagas disease (American trypanosomiasis) ; Toll-like receptor signaling pathway ; Toxoplasmosis ; Leishmaniasis ; Amoebiasis ; Phagosome ; Rheumatoid arthritis ; Malaria ; Pathogenic Escherichia coli infection","MYD88, TIRAP, TICAM1, LY96, SYK, MAP3K7, UBC",7,NA,0,"TICAM1, MYD88",2,"MAP3K7",1,NA,0,"TICAM1, MYD88",2,"MAP3K7",1,3
"387","TNFRSF1A",255,"MAPK signaling pathway",7132,"Cytokine-cytokine receptor interaction ; Chagas disease (American trypanosomiasis) ; MAPK signaling pathway ; Toxoplasmosis ; Hepatitis C ; Osteoclast differentiation ; Apoptosis ; Amyotrophic lateral sclerosis (ALS)","RIPK1, PSMD2, IKBKB, MAP3K7, UBC",5,NA,0,"IKBKB",1,"MAP3K7, IKBKB",2,NA,0,NA,0,"MAP3K7, IKBKB",2,2
"388","TOLLIP",397,"Novel",54472,"Toll-like receptor signaling pathway","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"389","TOP2A",199,"Novel",7153,NA,"SETMAR, CSNK2A2, SUMO3, CDC5L, UBC, COPS5",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"390","TRA2B",115,"Novel",6434,"Spliceosome","SRSF2, SRSF3, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"391","TRAF3IP3",182,"Novel",80342,NA,"DYNLL1",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"392","TSG101",156,"Novel",7251,"Endocytosis","VPS37C, MVB12B, MVB12A, UBC, VPS36, UBB",6,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"393","TUBA1A",119,"Novel",7846,"Phagosome ; Gap junction ; Pathogenic Escherichia coli infection","TUBA4A, CYLD, UBC, EGFR, USP32",5,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"394","TUBA4A",238,"Novel",7277,"Phagosome ; Gap junction ; Pathogenic Escherichia coli infection","TUBA1A, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"395","UBB",3,"Novel",7314,NA,"MSH2, PSMD2, PSMB2, PSMD3, PSMC1, PSMC2, EGFR, PCNA, RPS2, FBXW7, ACACB, TSG101, YARS, PSMA4, RABGEF1, PGAM2, UBC, VCP, STUB1",19,"EGFR",1,NA,0,"EGFR",1,"EGFR",1,NA,0,"EGFR",1,2
"396","UBC",0,"Novel",7316,NA,"STUB1, VCP, UBB, MSH2, PSMB1, PSMA7, PSMD2, PSMD11, PSMD1, SMAD1, PSMC5, POMP, PSMB4, PSMD12, PSMA2, PSMA6, PSMB2, PSMA5, PSMD7, PSMD3, PSMA1, PSMC4, PSMC1, PSMB5, PSMA3, PSMC2, LAT, SUMO3, YWHAG, EGFR, YWHAH, SFN, HDAC2, PCNA, SIN3A, MTA2, PSMD6, WDR5, RPS27A, RIPK1, IKBKB, MAP3K7, RPS2, RPL19, RRP9, EIF2AK2, CDC5L, UBL5, MFAP1, PRPF8, EIF2S1, EIF3I, HSPA5, RELA, SP1, JUN, CKS2, ITGB1, COPS6, PLRG1, NIFK, SNW1, SF3B1, XAB2, SF3B2, SNRPD3, LSM4, CCNB2, PGAM5, UBE2I, EIF3B, RET, EIF3J, FBXW7, SUV39H1, EIF3A, EIF2S3, EIF2S2, MORF4L1, CCNE1, SYK, COPS5, EFTUD2, CSNK2A2, RBM39, KAT2B, PLK1, NXF1, PARD3, P4HB, USP32, EIF4B, BRAF, CDC42, ISG15, CALR, SRSF3, PTMA, TRA2B, SRSF1, EIF4G1, SF3B6, TUBA1A, RAE1, STAT1, USP1, BCL2L1, DAD1, USP13, SMAD4, POLDIP3, THOC7, ACTA2, ACACB, PXN, THOC2, ATR, TAF1, CFL1, VPS36, PDLIM7, TLR4, LDLR, HSP90B1, ACIN1, SRSF2, PTGES3, PDGFRB, RAB5A, ASF1B, CDC25B, CDC25C, COPS2, TSG101, CLTC, SRPK1, CHD4, MYD88, SH3GLB1, SAP30BP, YARS, DYNC1H1, EIF4G2, YAP1, PARP1, MAPKAPK3, SNX9, BUB1B, TIRAP, CXCR4, RANGAP1, RUNX1, POLD4, RAP1A, EXOSC10, TOP2A, NGFR, DSG2, PSMA4, CCND2, PPP2CB, MAP3K3, EHMT2, ATF3, GAPDH, MAP2K6, SNRPC, KRAS, UBE2V2, POLE, TCIRG1, ATP6V1B2, KLHL8, EIF1, MUTYH, BCAS2, CHMP2A, RAD21, ITGAV, NSFL1C, LRP1, CFLAR, HNRNPH1, BCL3, PHF5A, TUBA4A, PA2G4, ARPC1B, PFN1, DNM1L, STX18, SEC61A1, EEF2K, YBX3, MED21, UBQLN4, HNRNPM, TNFRSF1A, PPIH, VCL, ASAP2, PTK2B, MCM3AP, NUP43, DDX3X, CREB1, CFL2, ING1, GNAI3, IK, RRP1, SERPINB1, GNAO1, APOB, PLOD3, MDM4, SFPQ, PDGFRA, RABGEF1, ZMYM3, BRSK2, CAPN2, PDIA3, GSTP1, TICAM1, CYLD, SIN3B, MVB12A, EIF2B3, CLTA, PIP5K1C, DCTN4, HIST1H1B, PGAM2, NR4A1, CTNND1, EIF4A1, PABPC4, GSK3A, CNTN2, KLF4, HADHA, ADRB2, CARD11, ASAP1, EHMT1, SMAD6, CSF1R, USP18, PSMF1, CLINT1, EPN1, DNM1, CCS, CACNA1C, LRIG1, PLSCR1, DYNLL1, ENDOG, RANBP2, NUP155, ITGA5, ELF4, PMAIP1, DYNC1I2, ICAM1, LIG1, STMN1, PRKAR2B, ALAS1, MARCKSL1, ALCAM, MYH7B, FHL2, SUN1, TACC3, UEVLD, ERC1, THOP1, GNA11, NUP188, IFIH1, POLD3, PLA2G4A, SLC2A1, MYLIP, LDHB, TOLLIP, PAFAH1B3, SH3GLB2, PABPC5, DUSP5, PLEKHO2, ALDH3A2, GRIN2D, DNTT",296,"PLEKHO2, CXCR4, TNFRSF1A, PDGFRB, PDGFRA, NGFR, EGFR, CSF1R",8,"TICAM1, CFLAR, TNFRSF1A, TLR4, RELA, PPP2CB, MYD88, JUN, IKBKB, GNAO1, GNAI3, GNA11, CALR",13,"MAPKAPK3, TNFRSF1A, MAP3K7, RELA, RAP1A, MAP2K6, PLA2G4A, PDGFRB, PDGFRA, MAP3K3, STMN1, KRAS, JUN, IKBKB, NR4A1, EGFR, DUSP5, CDC42, CDC25B, CACNA1C, BRAF",21,"PLEKHO2, CXCR4, TNFRSF1A, PDGFRB, PDGFRA, NGFR, EGFR, CSF1R",8,"TLR4, TICAM1, PPP2CB, MYD88, GNAO1, GNAI3, GNA11, CFLAR, CALR",9,"TNFRSF1A, STMN1, RELA, RAP1A, PLA2G4A, PDGFRB, PDGFRA, NR4A1, MAPKAPK3, MAP3K7, MAP3K3, MAP2K6, KRAS, JUN, IKBKB, EGFR, DUSP5, CDC42, CDC25B, CACNA1C, BRAF",21,38
"397","UBE2I",81,"Novel",7329,"RNA transport","STAT1, SMAD4, PARP1, RANGAP1, ZBTB16, SATB1, RANBP2, UBC, HDAC4, SUMO3, JUN, PCNA, RAD51",13,NA,0,"JUN",1,"JUN",1,NA,0,NA,0,"JUN",1,1
"398","UBE2V2",217,"Novel",7336,NA,"UBC, PCNA, STUB1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"399","UBL5",52,"Novel",59286,NA,"PRPF8, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"400","UBQLN4",252,"Novel",56893,NA,"PSMD2, UBC, PSMC2, ACACB",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"401","UEVLD",386,"Novel",55293,NA,"UBC, VPS36",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"402","USP1",122,"Novel",7398,NA,"VPS36, PCNA, UBC, WDR5",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"403","USP13",125,"Novel",8975,NA,"THOC7, THOC1, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"404","USP18",329,"Novel",11274,NA,"ISG15, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"405","USP32",104,"Novel",84669,NA,"TUBA1A, UBC",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"406","USPL1",302,"Novel",10208,NA,"SUMO3",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"407","VCL",257,"Novel",7414,"Regulation of actin cytoskeleton ; Leukocyte transendothelial migration ; Focal adhesion ; Amoebiasis ; Shigellosis ; Bacterial invasion of epithelial cells","SVIL, PXN, ITGB1, UBC, LPXN",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"408","VCP",2,"Novel",7415,NA,"UBB, PSMD12, PSMA2, PSMB2, RPS27A, NSFL1C, APOB, UBC, STUB1",9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"409","VPS36",138,"Novel",51028,"Endocytosis","TSG101, UEVLD, UBC, USP1",4,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"410","VPS37C",157,"Novel",55048,"Endocytosis","MVB12A, TSG101",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"411","WDR5",40,"Novel",11091,NA,"USP1, PSMA4, UBC",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"412","WDR5B",41,"Novel",54554,NA,"PSMA4",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"413","XAB2",71,"Novel",56949,"Spliceosome","SF3B2, EFTUD2, CCDC94, IK, SNW1, CDC5L, PLRG1, UBC, PRPF8, SF3B1, MFAP1",11,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"414","XPA",78,"Novel",7507,NA,"ATR, MSH2",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"415","YAP1",170,"Novel",10413,NA,"RUNX1, UBC, SMAD1",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"416","YARS",166,"Novel",8565,NA,"DYNC1H1, OASL, UBC, ISG15, UBB",5,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"417","YBX3",248,"Novel",8531,"Tight junction","UBC",1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"418","YWHAG",30,"Novel",7532,"Cell cycle ; Neurotrophin signaling pathway","YWHAH, HDAC4, BRAF, CDC25B, MDM4, UBC",6,NA,0,NA,0,"CDC25B, BRAF",2,NA,0,NA,0,"CDC25B, BRAF",2,2
"419","YWHAH",32,"Novel",7533,"Cell cycle ; Neurotrophin signaling pathway","HDAC4, PARD3, BRAF, CDC25B, CDC25C, UBC, YWHAG",7,NA,0,NA,0,"CDC25B, BRAF",2,NA,0,NA,0,"CDC25B, BRAF",2,2
"420","ZBTB16",250,"Novel",7704,NA,"UBE2I, HDAC4, SIN3A",3,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
"421","ZMYM3",282,"Novel",9203,NA,"UBC, THOC2",2,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0
