"","EntrezID","GeneSymbol","GeneMappingID","ConfidenceCategory","Group","Pathway","Allnet.count","Ntwrk.all","NtwrkCount.MAPK signaling pathway","Ntwrk.MAPK signaling pathway","NtwrkCount.Ras signaling pathway","Ntwrk.Ras signaling pathway","NtwrkCount.Chemokine signaling pathway","Ntwrk.Chemokine signaling pathway","Total_Path_Hits.net.count"
"75",8310,"ACOX3",245,"MedConf","Novel","Metabolic pathways, cAMP signaling pathway, Fatty acid degradation",12,"AMACR, HSD17B4, GCDH, ACAA2, ACAT2, ECHS1, ACAA1, HADHB, CPT2, HADHA, EHHADH, ACAT1",0,NA,0,NA,0,NA,0
"76",52,"ACP1",1770,"MedConf","Novel","Metabolic pathways, Adherens junction",8,"FLAD1, ENPP3, UBC, ARHGAP35, CTNNB1, EPHA2, ENPP1, EFNA1",0,NA,2,"EPHA2, EFNA1",0,NA,2
"77",54,"ACP5",6406,"MedConf","Novel","Metabolic pathways, Osteoclast differentiation",4,"ENPP1, RFK, ENPP3, FLAD1",0,NA,0,NA,0,NA,0
"78",55,"ACPP",2607,"MedConf","Novel",NA,4,"FLAD1, ENPP3, ENPP1, ERBB2",0,NA,0,NA,0,NA,0
"79",23205,"ACSBG1",420,"MedConf","Novel","Metabolic pathways, Adipocytokine signaling pathway, Fatty acid degradation",14,"CPT1B, CPT1C, MGLL, PNPLA3, LIPG, CEL, LPL, LIPC, LIPF, CPT1A, PNLIP, PNLIPRP3, PPT1, PNPLA2",0,NA,0,NA,0,NA,0
"80",197322,"ACSF3",8445,"MedConf","Novel","Valine, leucine and isoleucine degradation",1,"UBC",0,NA,0,NA,0,NA,0
"81",2180,"ACSL1",1825,"MedConf","Novel","Metabolic pathways, Adipocytokine signaling pathway, Fatty acid degradation",29,"CPT1B, CPT1C, CHD9, MGLL, LIPG, LIPC, PNLIP, CEL, PPT1, FADS2, LIPF, PNPLA3, TBL1X, PNLIPRP3, NCOA1, HELZ2, MED1, TBL1XR1, LPL, PPARA, CARM1, NCOA6, CPT1A, SMARCD3, NCOA2, PNPLA2, TGS1, UBC, CREBBP",0,NA,0,NA,0,NA,0
"82",2181,"ACSL3",1584,"MedConf","Novel","Metabolic pathways, Adipocytokine signaling pathway, Fatty acid degradation",15,"CPT1B, CPT1C, MGLL, LIPG, LIPC, PNLIP, CEL, PNPLA3, LPL, LIPF, UBC, PNPLA2, PPT1, CPT1A, PNLIPRP3",0,NA,0,NA,0,NA,0
"83",2182,"ACSL4",1658,"MedConf","Novel","Metabolic pathways, Adipocytokine signaling pathway, Fatty acid degradation",15,"CPT1B, CPT1C, MGLL, LIPG, LIPC, PNLIP, CEL, PPT1, PNPLA3, LPL, CPT1A, PNLIPRP3, LIPF, PNPLA2, UBC",0,NA,0,NA,0,NA,0
"84",51703,"ACSL5",426,"MedConf","Novel","Metabolic pathways, Adipocytokine signaling pathway, Fatty acid degradation",14,"CPT1B, CPT1C, MGLL, LIPG, LIPC, PNPLA3, PNLIPRP3, LPL, CPT1A, CEL, PNPLA2, LIPF, PPT1, PNLIP",0,NA,0,NA,0,NA,0
"85",23305,"ACSL6",425,"MedConf","Novel","Metabolic pathways, Adipocytokine signaling pathway, Fatty acid degradation",14,"CPT1B, CPT1C, MGLL, LIPG, LIPC, PNPLA3, LIPF, CEL, PNLIPRP3, PPT1, CPT1A, LPL, PNPLA2, PNLIP",0,NA,0,NA,0,NA,0
"86",116285,"ACSM1",134,"MedConf","Novel","Metabolic pathways",2,"GLYAT, ACADS",0,NA,0,NA,0,NA,0
"87",123876,"ACSM2A",6403,"MedConf","Novel","Metabolic pathways",1,"ACADS",0,NA,0,NA,0,NA,0
"88",348158,"ACSM2B",133,"MedConf","Novel","Metabolic pathways",2,"GLYAT, ACADS",0,NA,0,NA,0,NA,0
"89",6296,"ACSM3",6402,"MedConf","Novel","Metabolic pathways",1,"ACADS",0,NA,0,NA,0,NA,0
"90",341392,"ACSM4",6405,"MedConf","Novel","Metabolic pathways",1,"ACADS",0,NA,0,NA,0,NA,0
"91",54988,"ACSM5",6404,"MedConf","Novel","Metabolic pathways",1,"ACADS",0,NA,0,NA,0,NA,0
"92",84532,"ACSS1",226,"MedConf","Novel","Metabolic pathways, Carbon metabolism, Glycolysis / Gluconeogenesis, Pyruvate metabolism",34,"ACOT12, ALDH6A1, MLYCD, ACYP2, ACYP1, ACSS3, ALDH2, ACACB, HADHB, ACADM, ACAA1, ACSS2, ACAA2, PC, ACAT2, ALDH9A1, SUCLG2, PDHB, ALDH1B1, PCCB, ACAT1, ALDH3A2, SUCLA2, SUCLG1, ALDH7A1, PCK1, ALDH1A3, PDHA1, ALDH3B2, SIRT3, ALDH3A1, ECHDC1, PCCA, PDHA2",0,NA,0,NA,0,NA,0
"93",55902,"ACSS2",489,"MedConf","Novel","Metabolic pathways, Carbon metabolism, Glycolysis / Gluconeogenesis, Pyruvate metabolism",34,"ACOT12, ALDH6A1, MLYCD, ACSS1, PCK1, ACYP2, ACYP1, ACSS3, ALDH9A1, ECHDC1, ACAA2, ALDH3B2, ALDH1A3, PDHA1, PC, PDHB, ALDH1A1, HADHB, SUCLG2, ACACB, ALDH3A1, ALDH3A2, ALDH7A1, PCCA, ACADM, ACAA1, SUCLA2, SIRT1, ACAT1, ACAT2, PCCB, ALDH1B1, SUCLG1, PDHA2",0,NA,0,NA,0,NA,0
"94",79611,"ACSS3",6330,"MedConf","Novel","Metabolic pathways",10,"ACSS1, PCCB, ACAA1, PCCA, ALDH6A1, ACADM, ACSS2, ACAA2, ECHDC1, HADHB",0,NA,0,NA,0,NA,0
"95",58,"ACTA1",3580,"MedConf","Novel",NA,76,"LAMC2, LAMA3, LAMC3, CHRM1, LAMB3, LAMB2, LAMB1, PAK4, PAK6, AGRN, LAMA2, RAPSN, ITGA1, DAG1, CAPNS1, CAST, ARHGEF6, MKL1, GSN, FLT4, NFATC1, GATA4, CHRNA1, LAMA5, LAMC1, ARHGEF7, CAPN1, GC, TNS1, MAL, DSTN, CNN1, PXN, ITGB1, UBC, CASP3, ZYX, CTTN, ACTN4, UTRN, ABL1, SPTAN1, PAK1, CRKL, CTNNA1, IQGAP1, ACTN2, FOS, PTK2, SMARCB1, JUN, GIT2, MEF2C, PRKCE, CFL1, KDR, CTNNB1, CDH1, DMAP1, CSK, RAC1, HIP1R, PIK3CA, RHOA, CCT4, PTPN11, EZR, TLN1, FLT1, ACTN1, PAK2, VCL, DMD, HSPB1, BCAR1, CDC42",6,"NFATC1, MEF2C, JUN, HSPB1, FOS, CASP3",8,"PTPN11, PAK6, PAK4, PAK2, KDR, FLT4, FLT1, ABL1",9,"RHOA, RAC1, PXN, PTK2, PIK3CA, PAK1, CRKL, CDC42, BCAR1",23
"96",59,"ACTA2",5052,"MedConf","Novel","Apelin signaling pathway, Relaxin signaling pathway, Vascular smooth muscle contraction",32,"CALD1, MYLK, ACTG2, ITGA1, MYL12B, TPM2, TPM3, ITGB5, TLN1, VCL, MYH11, FSCN1, CFL1, MYH9, TPM1, MYO1C, ACTC1, SORBS3, CCT4, SRF, SPTAN1, MYL9, TPM4, LMOD1, MYOCD, CNN2, UBC, MYL6, ELK1, PXN, SORBS1, MYH10",1,"SRF",1,"ELK1",1,"PXN",3
"97",60,"ACTB",5046,"HighConf","Novel","Rap1 signaling pathway, Focal adhesion, Regulation of actin cytoskeleton, Oxytocin signaling pathway, Hippo signaling pathway, Apoptosis, Platelet activation, Thyroid hormone signaling pathway, Gastric acid secretion, Adherens junction",186,"IRF6, MYL5, MYL2, MYLPF, MYL7, MYL10, PFN4, PFN3, GTF3A, ITGB8, ITGA11, ITGB7, SPTBN2, NF1, MYL12A, TUBB4A, TUBB2B, PRKCQ, BRD8, MYH13, MYH7, MYH8, MYH1, NCALD, ITGA2B, ITGA1, ITGA9, MYL12B, TUBB6, PARVG, PARVB, ITGA7, ITGA5, STK38, ABI1, BAIAP2, TJP1, TJP2, IFNB1, RDX, THRA, IGF2, TUBB1, CD44, IRF2, IRF7, ING3, CAP2, CAP1, IRF5, PFDN1, PFDN5, NCF1, PARVA, WASF3, ITGB6, ITGB5, WASF1, NCKAP1, BRK1, MYH4, MYH2, GTF2E1, FCGR2A, SMARCC2, SMARCD1, IRF3, PIP5K1C, TUBB2A, TUBA1C, TUBB4B, MRGBP, PFN2, ITGB4, VASP, GTF2A1, ABL1, ARID1A, SMARCC1, CAPZA1, CFL2, ARPC1A, PTK2, ITGA4, VCL, IRF4, ITGA8, MEAF6, ITGA2, MYH11, CFL1, MYH9, MYO1C, WIPF2, PFN1, ACTG1, ACTR2, ARPC1B, WIPF1, PRKCB, PRKCA, PRKCG, TUBA4A, CCT7, HMGB1, IRF1, NR3C1, TUBA1A, RAC1, CDC42, GTF2F1, ITGAV, CCT4, DMD, OGT, KAT2B, ARHGAP10, KMT2E, MYH15, MYH7B, NCKIPSD, IGF2BP1, MYO10, DSTN, MAP2, CORO1C, TMSB4Y, CORO1A, ARPC5, UBC, NCK1, PXN, CCT6A, HCFC1, RHOA, ITGA6, ZYX, PFDN4, MYL6, VPS72, MORF4L2, PPP1CA, MYH10, RELA, ARPC2, INO80, PFDN2, EP400, CBL, EPC1, ATF2, SUMO2, ACTR3, ACTN1, ACTN4, CTNNA1, MORF4L1, WASL, YEATS4, MSN, TCP1, ARPC3, CCT8, PPP1CC, CCT2, PRKCE, CCT3, CREBBP, ACTN2, ITGB1, GTF2B, EZR, MAGOH, CCT5, RUVBL1, DMAP1, KAT5, IQGAP1, TRRAP, PRKCD, SMARCB1, JUN, SMARCE1, MYL9, ACTL6A, RUVBL2",2,"JUN, ATF2",4,"PRKCG, PRKCA, NF1, ABL1",10,"WASL, RHOA, RELA, RAC1, PXN, PTK2, PRKCD, PRKCB, NCF1, CDC42",16
"98",70,"ACTC1",4226,"MedConf","Novel","Adrenergic signaling in cardiomyocytes, Cardiac muscle contraction",17,"MYL4, MYL2, MYL3, MYH7, SYNE2, TPM2, TPM3, TWF1, TNNI3, CFL1, TPM1, MAGOH, ACTR2, UBC, ACTA2, TPM4, MYH10",0,NA,0,NA,0,NA,0
"99",71,"ACTG1",4300,"MedConf","Novel","Rap1 signaling pathway, Focal adhesion, Regulation of actin cytoskeleton, Oxytocin signaling pathway, Hippo signaling pathway, Apoptosis, Platelet activation, Thyroid hormone signaling pathway, Adherens junction",12,"CAP2, CAP1, CFL2, CFL1, DSTN, RUVBL2, RUVBL1, UBC, WASL, DMAP1, TRAF2, ACTB",1,"TRAF2",0,NA,1,"WASL",2
"100",72,"ACTG2",1767,"MedConf","Novel","Vascular smooth muscle contraction",20,"CALD1, MYLK, LMOD1, PXN, ITGB5, TPM4, MYL6, ACTA2, MYL9, UBC, TPM1, MYL12B, VCL, ITGA1, SORBS3, SORBS1, MYH11, TLN1, TPM3, TPM2",0,NA,0,NA,1,"PXN",1
"101",86,"ACTL6A",5650,"MedConf","Novel",NA,64,"GPAM, MCRS1, BRD8, NFRKB, ING3, VDR, ARID1B, SMARCC2, SMARCD3, SMARCD1, MRGBP, INO80C, INO80E, ARID1A, SMARCC1, NCL, MEAF6, YY1, HSPD1, SUPT16H, TOP2B, PHF10, ACTB, SMARCD2, CHAF1A, RB1, FLII, SMARCE1, ACTL6B, SRCAP, ARPC2, INO80, ZNHIT1, ARPC3, INO80B, DPF1, ACTR6, EPC1, CAD, MORF4L1, YEATS4, RUVBL1, SMARCA2, ING5, H2AFV, SMARCB1, CFDP1, UCHL5, MORF4L2, ARID4B, DMAP1, ACTR5, MAX, EP400, ING4, RUVBL2, VPS72, H2AFZ, UBC, KAT5, ARID4A, ACTR8, PTMA, TRRAP",1,"MAX",0,NA,0,NA,1
"102",51412,"ACTL6B",5638,"MedConf","Novel",NA,33,"ARID1B, SMARCC2, SMARCD3, SMARCD1, ARID1A, SMARCC1, PHF10, SMARCD2, RB1, SMARCE1, DPF1, RUVBL1, MORF4L2, H2AFV, ARID4A, ARID4B, YEATS4, ING4, CFDP1, SMARCB1, ACTR6, MORF4L1, ACTR5, EPC1, DMAP1, SMARCA2, H2AFZ, TRRAP, ACTL6A, ACTR8, RUVBL2, VPS72, ING5",0,NA,0,NA,0,NA,0
"103",87,"ACTN1",5216,"MedConf","Novel","Focal adhesion, Regulation of actin cytoskeleton, Adherens junction",107,"LEFTY2, HRG, PF4, MMRN1, ITGB8, ITGA11, ITGB7, PROS1, SDC4, TTN, F5, ITGA2B, VWF, ITGA1, ITGA9, PARVB, ITGA7, ITGA5, PPBP, SPTBN1, MAGI3, VEGFB, EGF, IGF2, GAS6, SERPINF2, CAMK2A, CTNND1, ITGB6, ITGB5, PIP5K1B, PIP5K1C, PIP5K1A, MYOZ2, PDLIM1, YES1, F13A1, CAPN1, ACTA1, KNG1, CFD, ITGB4, CLU, MAGI2, IGF1, PIKFYVE, TLN1, PTK2, ITGA4, VCL, ITGA8, ALDOA, SPARC, ITGA2, FN1, ALB, SERPINE1, CSK, TIMP1, RAC1, A2M, ITGAV, ILK, PIP4K2C, PIP4K2A, SRGN, LDB3, PDLIM5, SPTAN1, ACTB, ZYX, UBE2I, SF3A1, ACTN2, SERPING1, MYOZ1, TNS1, LMO7, MICALL2, SSX2IP, MYOT, PALLD, GRB2, ACTN4, MAGI1, PSMA6, RHOA, TGFB2, TGFB3, EZR, ITGA6, SUMO1, APP, SERPINA1, TGFB1, CDH1, PKN1, FYN, CTNNA1, CRKL, PLG, PXN, BCAR1, PIK3CA, UBC, CTNNB1, ITGB1",3,"TGFB3, TGFB2, TGFB1",3,"VEGFB, IGF1, EGF",10,"RHOA, RAC1, PXN, PTK2, PPBP, PIK3CA, PF4, GRB2, CRKL, BCAR1",16
"104",88,"ACTN2",5207,"MedConf","Novel",NA,127,"TMOD1, MYL4, MYBPC1, LEFTY2, HRG, PF4, MMRN1, MYL2, MYL1, ITGB8, ITGA11, RASGRF1, RASGRF2, TNNT3, ITGB7, PROS1, GRIN2D, MYL3, DES, MYBPC3, NEB, CAMK2B, GRIN2A, GRIN1, MYH8, TTN, F5, TCAP, ITGA2B, VWF, ITGA1, ITGA9, ITGA7, ITGA5, PPBP, SPTBN1, MAGI3, VEGFB, TNNC2, EGF, TPM2, TPM3, IGF2, TNNC1, CAMK2D, GAS6, SERPINF2, CAMK2A, ITGB6, ITGB5, PIP5K1B, PIP5K1C, PIP5K1A, MYOZ2, F13A1, CAPN1, ACTA1, KNG1, CFD, VIM, ITGB4, CLU, MAGI2, IGF1, TNNT1, TNNI3, PIKFYVE, TLN1, PTK2, ITGA4, VCL, ITGA8, ALDOA, SPARC, ITGA2, TPM1, FN1, ALB, SERPINE1, CSK, TIMP1, RAC1, A2M, ITGAV, DMD, PIP4K2C, PIP4K2A, SRGN, LDB3, SPTAN1, ACTB, TPM4, ZYX, UBE2I, SF3A1, MYBPC2, SERPING1, GRIN2C, TNS1, LMO7, MICALL2, SSX2IP, SUMO1, KCNA5, ITGA6, TGFB1, ACTN1, TGFB3, HRAS, MAGI1, PSMA6, BCAR1, AKAP9, CRKL, TGFB2, ITGB1, ACTN4, PIK3CA, CTNNA1, SERPINA1, PXN, CAMK2G, PLG, APP, EZR, RHOA, UBC",3,"TGFB3, TGFB2, TGFB1",7,"VEGFB, RASGRF2, RASGRF1, IGF1, GRIN2A, GRIN1, EGF",10,"RHOA, RAC1, PXN, PTK2, PPBP, PIK3CA, PF4, HRAS, CRKL, BCAR1",20
"105",81,"ACTN4",5218,"HighConf","Novel","Focal adhesion, Regulation of actin cytoskeleton, Adherens junction",95,"LEFTY2, HRG, PF4, MMRN1, ITGB8, ITGA11, ITGB7, PROS1, F5, ITGA2B, VWF, ITGA1, ITGA9, ITGA7, ITGA5, PPBP, SPTBN1, MAGI3, VEGFB, USP6NL, EGF, IGF2, GAS6, SERPINF2, ITGB6, ITGB5, PIP5K1B, PIP5K1C, PIP5K1A, MYOZ2, PDLIM1, F13A1, CAPN1, ACTA1, KNG1, CFD, ITGB4, CLU, MAGI2, IGF1, PIKFYVE, TLN1, PTK2, ITGA4, VCL, ITGA8, ALDOA, SPARC, ITGA2, FN1, ALB, SERPINE1, CSK, RAB5A, TIMP1, RAC1, A2M, ITGAV, PIP4K2C, PIP4K2A, SRGN, HGS, SPTAN1, ACTB, ZYX, UBE2I, SF3A1, ACTN2, ACTN1, SERPING1, TNS1, TRIM3, LMO7, SSX2IP, MAGI1, CTNNA1, PIK3CA, TGFB1, APP, PSMA6, BCAR1, PLG, RHOA, EZR, SUMO1, ITGA6, PXN, CTNNB1, ITGB1, UBC, TGFB2, TGFB3, CRKL, SERPINA1, GRB2",3,"TGFB3, TGFB2, TGFB1",4,"VEGFB, RAB5A, IGF1, EGF",10,"RHOA, RAC1, PXN, PTK2, PPBP, PIK3CA, PF4, GRB2, CRKL, BCAR1",17
"106",55860,"ACTR10",7265,"MedConf","Novel",NA,3,"ACTR1A, UBC, DCTN4",0,NA,0,NA,0,NA,0
"107",10121,"ACTR1A",5042,"MedConf","Novel",NA,80,"OSBPL1A, NINL, AJUBA, SDCCAG8, NEDD1, CNTRL, KIF26A, HLA-DRB5, DYNC2LI1, CEP135, CEP164, SPTBN2, OFD1, CEP250, CEP78, PCNT, TUBB4A, CEP76, CEP72, CEP57, CDK5RAP2, PRKAR2B, DYNC1I2, SSNA1, DCTN5, DCTN3, SFI1, DYNLL1, DYNC1LI2, CEP152, PLK4, RILP, RAB8A, PAFAH1B1, CEP290, CCP110, TUBG2, NEK2, DYNC2H1, ACTR1B, DYNC1H1, CENPJ, DCTN4, TUBGCP6, TUBGCP4, TUBGCP3, TUBB4B, RAB7A, DYNC1I1, CLASP1, AURKA, CKAP5, CSNK1D, TUBG1, MYH9, TUBA4A, FGFR1OP, DCTN2, TUBA1A, CEP192, PLK1, BORA, MAPRE1, DCTN6, CEP70, ACTR10, MCM7, PCM1, HLA-DRB1, PPP2R1A, AKAP9, UBC, DCTN1, PRKACA, CDK1, HSP90AA1, YWHAE, HAUS2, YWHAG, CSNK1E",0,NA,0,NA,1,"PRKACA",1
"108",10120,"ACTR1B",3182,"MedConf","Novel",NA,21,"OSBPL1A, KIF26A, HLA-DRB5, DYNC2LI1, SPTBN2, DYNC1I2, DCTN5, DCTN3, DYNLL1, DYNC1LI2, RILP, DYNC2H1, DCTN6, DCTN1, DCTN2, ACTR1A, DCTN4, HLA-DRB1, DYNC1H1, RAB7A, DYNC1I1",0,NA,0,NA,0,NA,0
"109",10097,"ACTR2",4302,"MedConf","Novel",NA,42,"ABI2, ABI1, BAIAP2, WASF1, NCKAP1, BRK1, MYH2, PDGFB, FCGR2A, GAB1, ABL1, DBNL, ARPC1A, PTK2, MYO1C, ACTC1, WIPF2, NCKIPSD, MYO10, WAS, CORO1C, ARPC1B, NCK2, ACTR3C, ACTB, CTTN, ARPC4-TTLL3, ARPC3, PSMA7, ARPC2, PDGFRB, WIPF1, ARPC4, CCT5, ACTR3B, RAC1, WASL, UBC, NCK1, ARPC5, CDC42, ACTR3",0,NA,4,"PDGFRB, PDGFB, GAB1, ABL1",5,"WASL, WAS, RAC1, PTK2, CDC42",9
"110",10096,"ACTR3",5646,"MedConf","Novel",NA,36,"ABI2, ABI1, BAIAP2, WASF1, NCKAP1, BRK1, MYH2, PDGFB, FCGR2A, GAB1, ABL1, ARPC1A, PTK2, MYO1C, WIPF2, ACTR2, ARPC1B, WIPF1, PDGFRB, RAC1, CDC42, ACTB, CTTN, ARPC2, ARPC4, NCKIPSD, MYO10, ACTR6, NCK1, NCK2, WASL, ARPC4-TTLL3, ARPC3, UBC, ARPC5, PSMA7",0,NA,4,"PDGFRB, PDGFB, GAB1, ABL1",4,"WASL, RAC1, PTK2, CDC42",8
"111",57180,"ACTR3B",5640,"MedConf","Novel",NA,9,"ARPC1A, ACTR2, ARPC1B, ARPC2, ARPC4, ACTR6, ARPC5, ARPC3, WASL",0,NA,0,NA,1,"WASL",1
"112",653857,"ACTR3C",5649,"MedConf","Novel",NA,4,"ACTR2, ARPC2, ARPC3, ACTR6",0,NA,0,NA,0,NA,0
"113",79913,"ACTR5",5775,"HighConf","Novel",NA,20,"MCRS1, BRD8, NFRKB, ING3, INO80C, INO80E, YY1, TOP2A, TOP2B, ACTL6B, INO80, ACTL6A, EP400, KAT5, ACTR8, INO80B, RUVBL2, TRRAP, UCHL5, RUVBL1",0,NA,0,NA,0,NA,0
"114",64431,"ACTR6",5776,"HighConf","Novel",NA,23,"ACTL6B, SRCAP, ACTR3B, ARPC2, INO80, SETD2, ZNHIT1, ARPC4, ACTR3, ARPC5, ARPC3, ACTR3C, ACTL6A, ARPC4-TTLL3, EP400, DMAP1, VPS72, RUVBL1, H2AFZ, YEATS4, RUVBL2, H2AFV, CFDP1",0,NA,0,NA,0,NA,0
"115",93973,"ACTR8",5771,"MedConf","Novel",NA,20,"MCRS1, BRD8, NFRKB, ING3, INO80C, INO80E, YY1, ACTL6B, INO80, ACTL6A, EP400, KAT5, INO80B, H2AFV, UCHL5, TRRAP, RUVBL2, RUVBL1, H2AFZ, ACTR5",0,NA,0,NA,0,NA,0
"116",90,"ACVR1",3690,"MedConf","Novel","Cytokine-cytokine receptor interaction, Signaling pathways regulating pluripotency of stem cells, TGF-beta signaling pathway",47,"PYDC1, INHBE, INHBC, PHKG2, PHKA2, AMH, PRKAR1B, ERC1, SMAD9, MMS19, ACVR1C, BAMBI, SMAD6, FKBP1B, CCNT1, SMAD5, GTF2H2, CDK7, ERCC3, GTF2H3, CCNH, GTF2H1, BMPR2, ACVR2A, ACVR2B, BMP7, AKAP4, AMHR2, PRKAG1, CHUK, IKBKB, MNAT1, PRKAG2, PRKAA1, PYCARD, PRKAR2A, SMAD1, CDK9, PRKACA, SMAD2, INHBA, ERCC2, INHBB, PRKAR1A, BMP2, PRKACB, FKBP1A",0,NA,0,NA,4,"PRKACB, PRKACA, IKBKB, CHUK",4
"117",91,"ACVR1B",3695,"MedConf","Novel","Cytokine-cytokine receptor interaction, Signaling pathways regulating pluripotency of stem cells, TGF-beta signaling pathway",18,"NODAL, TDGF1, INHBE, INHBC, BAMBI, SMAD6, ACVR2A, ACVR2B, INHBB, CFC1, SMAD2, SMURF1, SMAD3, SMAD7, FKBP1A, INHBA, SMAD4, XIAP",0,NA,0,NA,0,NA,0
"118",130399,"ACVR1C",2337,"MedConf","Novel","Signaling pathways regulating pluripotency of stem cells, TGF-beta signaling pathway",36,"PYDC1, NODAL, TDGF1, PHKG2, PHKA2, PRKAR1B, ERC1, MMS19, AKAP4, CFC1, PRKAR2A, ERCC3, PRKAG1, INHBB, ERCC2, PRKAR1A, PRKAA1, PRKACA, CDK7, GTF2H1, ACVR2A, PRKACB, CCNH, CCNT1, ACVR2B, SMAD3, GTF2H2, CDK9, PYCARD, SMAD2, MNAT1, IKBKB, PRKAG2, GTF2H3, ACVR1, CHUK",0,NA,0,NA,4,"PRKACB, PRKACA, IKBKB, CHUK",4
"119",92,"ACVR2A",3679,"MedConf","Novel","Cytokine-cytokine receptor interaction, Signaling pathways regulating pluripotency of stem cells, TGF-beta signaling pathway",33,"NODAL, TDGF1, INHBE, INHBC, INHA, ZFYVE16, SMAD9, ACVR1C, GDF5, SMAD6, SMAD5, BMPR2, BMPR1B, CFC1, FKBP1A, MAGI2, BMP2, INHBB, TGFBR3, ACVR1B, SMAD4, BMP6, ACVR2B, SMURF1, SMAD1, INHBA, SMAD7, SYNJ2BP, SMAD3, ACVRL1, ACVR1, BMP7, SMAD2",0,NA,0,NA,0,NA,0
"120",93,"ACVR2B",3680,"MedConf","Novel","Cytokine-cytokine receptor interaction, Signaling pathways regulating pluripotency of stem cells, TGF-beta signaling pathway",29,"NODAL, TDGF1, INHBE, INHBC, ZFYVE16, SMAD9, ACVR1C, SMAD6, SMAD5, BMPR2, BMPR1B, ACVR2A, CFC1, MSTN, GDF11, SMAD1, SMURF1, ACVR1B, SMAD7, SYNJ2BP, INHBB, SMAD2, SMAD3, FKBP1A, ACVR1, INHBA, ACVRL1, SMAD4, BMP2",0,NA,0,NA,0,NA,0
"121",94,"ACVRL1",4397,"MedConf","Novel",NA,16,"SMAD9, SMAD5, BMPR2, ACVR2A, ACVR2B, ENG, TGFBR1, FKBP1A, SMAD7, TGFB1, TGFB3, INHBA, CAV1, TGFBR2, PPP1CA, SMAD1",4,"TGFBR2, TGFBR1, TGFB3, TGFB1",0,NA,0,NA,4
"122",95,"ACY1",8089,"MedConf","Novel","Metabolic pathways, Biosynthesis of amino acids",2,"UBC, TTC1",0,NA,0,NA,0,NA,0
"123",91703,"ACY3",881,"MedConf","Novel",NA,30,"RIMKLA, NAT8L, ALDH7A1, FOLH1, ALDH9A1, GAD1, GAD2, GLS, CARNS1, FTCD, GLUD1, ALDH1B1, ALDH3A2, CAD, CNDP2, ASNS, ALDH4A1, GATM, GLUL, ASS1, NAGS, ALDH18A1, ADSSL1, GOT2, GOT1, GLUD2, CNDP1, IL4I1, ASPA, ADSS",0,NA,0,NA,0,NA,0
"124",97,"ACYP1",6320,"MedConf","Novel","Pyruvate metabolism",7,"ACSS2, ALDH9A1, ACSS1, ALDH3A2, ACOT12, ALDH1B1, ALDH7A1",0,NA,0,NA,0,NA,0
"125",98,"ACYP2",6319,"MedConf","Novel","Pyruvate metabolism",7,"ALDH3A2, ALDH7A1, ALDH1B1, ACSS1, ACSS2, ALDH9A1, ACOT12",0,NA,0,NA,0,NA,0
"126",100,"ADA",1780,"MedConf","Novel","Metabolic pathways, Purine metabolism",13,"NT5C1A, NT5C, NT5C1B-RDH14, NT5M, NT5E, APRT, ADK, NT5C2, DCK, DPP4, MYB, UBC, PNP",0,NA,0,NA,0,NA,0
"127",132612,"ADAD1",8302,"MedConf","Novel",NA,4,"PSMA8, PSMA7, PSMA2, PSMA6",0,NA,0,NA,0,NA,0
"128",161823,"ADAL",6711,"MedConf","Novel",NA,1,"GUK1",0,NA,0,NA,0,NA,0
"129",102,"ADAM10",1951,"HighConf","Novel",NA,31,"ADAM12, DLL4, EPHA3, APP, UBC, NOTCH3, ADAM17, HBEGF, EGF, CDH2, RPS27A, COL17A1, JAG1, LRIG1, UBA52, PSEN2, CTNND1, CTNNA1, NCSTN, JAG2, EGFR, DTX1, DLL1, CDH1, MIB1, NOTCH4, UBB, APH1B, CTNNB1, PSENEN, NOTCH1",0,NA,2,"EGFR, EGF",0,NA,2
"130",8038,"ADAM12",6741,"MedConf","Novel",NA,12,"ADAM10, SDC4, EGF, PRKCB, ITGB1, DLL1, EGFR, IGFBP3, PRKCA, ITGA9, ADAM17, LRIG1",0,NA,3,"PRKCA, EGFR, EGF",1,"PRKCB",4
"131",8751,"ADAM15",2384,"MedConf","Novel",NA,13,"ITGA9, PACSIN3, CDH1, UBC, LCK, SNX9, ITGB1, SH3PXD2A, FYN, GRB2, NCK1, SH3GL2, SLK",0,NA,0,NA,1,"GRB2",1
"132",6868,"ADAM17",2691,"MedConf","Novel","Notch signaling pathway",32,"NRG4, NRG3, ADAM10, APH1B, GHR, EGF, LRIG1, NRG2, ADAM12, ZNF274, PRKCA, NOTCH1, BDNF, UBC, NCSTN, PSENEN, EGFR, PSEN2, TGFA, NOTCH3, SORT1, ERBB4, COL17A1, TRAF6, TNFRSF1B, TIMP3, DLL1, ERBB2, MAD2L1, PRKCB, HBEGF, NGFR",2,"TRAF6, BDNF",4,"PRKCA, NGFR, EGFR, EGF",1,"PRKCB",7
"133",2515,"ADAM2",88,"MedConf","Novel",NA,8,"ADAM30, ADAM20, ITGA9, ITGB1, OVGP1, ZP1, B4GALT1, ZP3",0,NA,0,NA,0,NA,0
"134",8748,"ADAM20",6283,"MedConf","Novel",NA,6,"OVGP1, ZP3, ADAM2, ZP1, ADAM30, B4GALT1",0,NA,0,NA,0,NA,0
