EntrezID,GeneSymbol,ConfidenceCategory,TRIAGEhit,Pathway,InteractingGenes,NetworkGenePathways
21814,Tgfbr3,MedConf,Yes,,Tgfbr2,"Th17 cell differentiation (1), Osteoclast differentiation (1), Hippo signaling pathway (1), TGF-beta signaling pathway (1), MAPK signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), Cellular senescence (1), Adherens junction (1), Endocytosis (1)"
22134,Tgoln1,MedConf,Yes,,"Snx5, Snx2, Rab5c, Actr3, Arpc5, Cttn, Hspa8, Arrb1, Arrb2, Ap2s1, Ap1b1, Eps15, Arf1, Ap2a2, Dnm2, Cbl, Grb2, Bin1, Cltc, Ap2m1, Epn1, Ubqln2, Vamp3, Wasl, Actr2, Clta, Arpc2, Arpc3, Trf, Scarb2, M6pr, Arpc1a","Endocytosis (22), Fc gamma R-mediated phagocytosis (7), Endocrine and other factor-regulated calcium reabsorption (6), Synaptic vesicle cycle (6), Regulation of actin cytoskeleton (5), Lysosome (5), Tight junction (4), Chemokine signaling pathway (4), MAPK signaling pathway (4), Phagosome (3), Phospholipase D signaling pathway (3), Relaxin signaling pathway (3), Protein processing in endoplasmic reticulum (2), ErbB signaling pathway (2), Insulin signaling pathway (2), Ras signaling pathway (2), T cell receptor signaling pathway (2), Estrogen signaling pathway (2), Hedgehog signaling pathway (2), HIF-1 signaling pathway (1), Ferroptosis (1), Adherens junction (1), Fc epsilon RI signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Prolactin signaling pathway (1), GnRH signaling pathway (1), Osteoclast differentiation (1), mTOR signaling pathway (1), Neurotrophin signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Endocrine resistance (1), FoxO signaling pathway (1), Focal adhesion (1), Ubiquitin mediated proteolysis (1), Dopaminergic synapse (1), Antigen processing and presentation (1), Longevity regulating pathway - multiple species (1), Spliceosome (1), Vasopressin-regulated water reabsorption (1)"
21824,Thbd,MedConf,Yes,"Complement and coagulation cascades, AGE-RAGE signaling pathway in diabetic complications","F2, Proc","Complement and coagulation cascades (2), Regulation of actin cytoskeleton (1)"
331401,Thoc2,MedConf,Yes,"Spliceosome, RNA transport","Cpsf2, Thoc7, Cpsf4, Srsf5, Fip1l1, Srsf11, Srsf6, Srsf3, Srsf2, Ncbp1, Magoh, Upf3b, Ddx39b, Nxf1, Srsf1, Slu7, Pabpn1, Zc3h11a","mRNA surveillance pathway (9), Spliceosome (9), RNA transport (6)"
66231,Thoc7,MedConf,Yes,RNA transport,"Cpsf4, Srsf5, Fip1l1, Srsf11, Srsf6, Rtf1, Wdr61, Eaf1, Aff1, Srsf3, Ccnt1, Srsf2, Ncbp1, Brd4, Magoh, Upf3b, Ddx39b, Nxf1, Srsf1, Slu7, Pabpn1, Zc3h11a, Thoc2, Aff4, Cdc73, Cpsf2","Spliceosome (10), mRNA surveillance pathway (9), RNA transport (6)"
230753,Thrap3,MedConf,Yes,,"Med13l, Med1, Med13","Thyroid hormone signaling pathway (3), Endocrine resistance (1)"
21843,Tial1,MedConf,Yes,,Ncbp1,"mRNA surveillance pathway (1), RNA transport (1), Spliceosome (1)"
211550,Tifa,MedConf,Yes,,Irak1,"Toll-like receptor signaling pathway (1), Neurotrophin signaling pathway (1)"
21859,Timp3,MedConf,Yes,,"Pros1, Alb, F8, Gas6, Fgg, Fgb, Serpinf2, Fga, Actn4, Clu, Tmsb4x, Aldoa, Plg, Kng1","Complement and coagulation cascades (9), Platelet activation (3), Regulation of actin cytoskeleton (2), Biosynthesis of amino acids (1), HIF-1 signaling pathway (1), Carbon metabolism (1), Leukocyte transendothelial migration (1), Tight junction (1), Adherens junction (1), Focal adhesion (1), EGFR tyrosine kinase inhibitor resistance (1), Thyroid hormone synthesis (1)"
21872,Tjp1,MedConf,Yes,"Adherens junction, Tight junction","Vcl, Tjp2, Prkch, Cldn5, Jam2, Shroom2, Ctnnb1, Cttn, Ctnna1, Gja1, Actn4, Wwtr1, Actb, F11r","Leukocyte transendothelial migration (8), Tight junction (7), Adherens junction (5), Hippo signaling pathway (4), Focal adhesion (4), Regulation of actin cytoskeleton (3), Rap1 signaling pathway (2), Thyroid hormone signaling pathway (2), Oxytocin signaling pathway (1), Phagosome (1), Apoptosis (1), Platelet activation (1), Melanogenesis (1), Wnt signaling pathway (1), Vascular smooth muscle contraction (1)"
21873,Tjp2,MedConf,Yes,Tight junction,"Cldn5, Ctnna1, Wwtr1, Actb, Tjp1","Tight junction (3), Adherens junction (3), Hippo signaling pathway (3), Leukocyte transendothelial migration (3), Oxytocin signaling pathway (1), Phagosome (1), Apoptosis (1), Rap1 signaling pathway (1), Thyroid hormone signaling pathway (1), Platelet activation (1), Focal adhesion (1), Regulation of actin cytoskeleton (1)"
21881,Tkt,MedConf,Yes,"Carbon metabolism, Biosynthesis of amino acids","Aldob, Ldhb, Pgam1, Tpi1, Fbp1, Taldo1, Aldoa, G6pc","Carbon metabolism (6), Biosynthesis of amino acids (5), Glucagon signaling pathway (4), Insulin signaling pathway (2), AMPK signaling pathway (2), Insulin resistance (1), PI3K-Akt signaling pathway (1), FoxO signaling pathway (1), HIF-1 signaling pathway (1)"
21885,Tle1,MedConf,Yes,,"Hmgb1, Ctbp1, Ruvbl1, Hdac1, Tcf7l2, Ctnnb1, Ep300","Wnt signaling pathway (5), Melanogenesis (3), Notch signaling pathway (3), Thyroid hormone signaling pathway (3), Adherens junction (3), Cell cycle (2), Hippo signaling pathway (2), Glucagon signaling pathway (1), cAMP signaling pathway (1), HIF-1 signaling pathway (1), TGF-beta signaling pathway (1), Long-term potentiation (1), FoxO signaling pathway (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Focal adhesion (1), Longevity regulating pathway - multiple species (1), Necroptosis (1), Autophagy - animal (1)"
21894,Tln1,MedConf,Yes,"Focal adhesion, Platelet activation, Rap1 signaling pathway","Nrp1, Itgb2, Crk, Calm1, Pip5k1c, Plxna2, Ptk2, Plxna4, Ptpn1, Vcl, Myl12b, Fgg, Fgb, Fga, Itgb7, Itga1, Itga9, Rap1a, Tpm4, Cald1, Myl6, Itgal, Pxn, Itgb1, Grb2, Fyn, Capn2, Bcar1","Focal adhesion (15), Regulation of actin cytoskeleton (13), Leukocyte transendothelial migration (9), Rap1 signaling pathway (7), Platelet activation (7), Chemokine signaling pathway (6), Axon guidance (6), PI3K-Akt signaling pathway (6), Insulin signaling pathway (4), Neurotrophin signaling pathway (4), Tight junction (4), Complement and coagulation cascades (4), Phospholipase D signaling pathway (3), Adherens junction (3), ErbB signaling pathway (3), Ras signaling pathway (3), MAPK signaling pathway (3), Vascular smooth muscle contraction (3), Cellular senescence (2), Fc epsilon RI signaling pathway (2), Osteoclast differentiation (2), T cell receptor signaling pathway (2), GnRH signaling pathway (2), Estrogen signaling pathway (2), Endocrine resistance (2), Phagosome (2), VEGF signaling pathway (2), Oxytocin signaling pathway (2), Adrenergic signaling in cardiomyocytes (2), cAMP signaling pathway (2), Long-term potentiation (2), Fc gamma R-mediated phagocytosis (2), Necroptosis (1), Apoptosis (1), Protein processing in endoplasmic reticulum (1), Sphingolipid signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Prolactin signaling pathway (1), mTOR signaling pathway (1), B cell receptor signaling pathway (1), Relaxin signaling pathway (1), FoxO signaling pathway (1), Cardiac muscle contraction (1), Insulin resistance (1), Endocytosis (1), Glucagon signaling pathway (1), Melanogenesis (1), Apelin signaling pathway (1), Dopaminergic synapse (1), cGMP-PKG signaling pathway (1), Oocyte meiosis (1), Hippo signaling pathway (1)"
68581,Tmed10,MedConf,Yes,,"Ctsz, Ctsc, F8, Cd55, Cd59a, Sec13, Sec24b, Dync1i2, Dynll1, Dctn2, Dync1h1, Lman1, Nbr1, Csnk1d, Dctn4, Dynll2, Sec24a","Vasopressin-regulated water reabsorption (6), Protein processing in endoplasmic reticulum (4), Complement and coagulation cascades (3), Phagosome (2), Apoptosis (2), Lysosome (2), Hippo signaling pathway (1), Circadian rhythm (1), Hedgehog signaling pathway (1), Mitophagy - animal (1), mTOR signaling pathway (1), RNA transport (1)"
56334,Tmed2,MedConf,Yes,,"Dynll1, Dctn2, Dync1h1, Lman1, Csnk1d, Dctn4, Dynll2, Sec24a, Ctsz, Ctsc, F8, Cd55, Cd59a, Sec13, Sec24b, Notch1, Dync1i2","Vasopressin-regulated water reabsorption (6), Protein processing in endoplasmic reticulum (4), Complement and coagulation cascades (3), Phagosome (2), Apoptosis (2), Lysosome (2), Notch signaling pathway (1), Endocrine resistance (1), Thyroid hormone signaling pathway (1), mTOR signaling pathway (1), RNA transport (1), Hippo signaling pathway (1), Circadian rhythm (1), Hedgehog signaling pathway (1)"
66111,Tmed3,MedConf,Yes,,"Dync1i2, Ap2s1, Eps15, Dynll1, Dctn2, Dync1h1, Clta, Trf, Dctn4, Dynll2, Cd55, Cd59a","Vasopressin-regulated water reabsorption (6), Endocytosis (3), Complement and coagulation cascades (2), Endocrine and other factor-regulated calcium reabsorption (2), Synaptic vesicle cycle (2), Phagosome (2), HIF-1 signaling pathway (1), Ferroptosis (1), Lysosome (1)"
67511,Tmed9,MedConf,Yes,,"Dync1i2, Dynll1, Dctn2, Dync1h1, Dctn4, Dynll2, Cd55, Cd59a","Vasopressin-regulated water reabsorption (6), Complement and coagulation cascades (2), Phagosome (2)"
407831,Tmem204,MedConf,Yes,,Flt4,"Ras signaling pathway (1), PI3K-Akt signaling pathway (1), Rap1 signaling pathway (1), Focal adhesion (1)"
192216,Tmem47,MedConf,Yes,,Fyn,"Fc epsilon RI signaling pathway (1), Phospholipase D signaling pathway (1), Osteoclast differentiation (1), T cell receptor signaling pathway (1), Axon guidance (1), Platelet activation (1), Adherens junction (1), Focal adhesion (1), Sphingolipid signaling pathway (1)"
19241,Tmsb4x,MedConf,Yes,Regulation of actin cytoskeleton,"Aldoa, Lgals3bp, Ecm1, Plg, Kng1, Itih3, Itih4, Sparc, Timp3, Srgn, Ahsg, Hrg, Pros1, Ola1, Orm1, Alb, F8, Gas6, Fgg, Fgb, Serpina3k, Tex264, Serpinf2, Serpina3f, Fam3c, Fga, Lims1, Apoh, Actn4, App, Actb, Clu","Complement and coagulation cascades (9), Platelet activation (4), Leukocyte transendothelial migration (2), Tight junction (2), Adherens junction (2), Focal adhesion (2), Regulation of actin cytoskeleton (2), Oxytocin signaling pathway (1), Hippo signaling pathway (1), Phagosome (1), Apoptosis (1), Rap1 signaling pathway (1), Thyroid hormone signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Thyroid hormone synthesis (1), Biosynthesis of amino acids (1), HIF-1 signaling pathway (1), Carbon metabolism (1)"
21937,Tnfrsf1a,MedConf,Yes,"Sphingolipid signaling pathway, Non-alcoholic fatty liver disease (NAFLD), MAPK signaling pathway, Apoptosis, TNF signaling pathway, Necroptosis, mTOR signaling pathway, Insulin resistance, Osteoclast differentiation","Irak1, Tab2, Rbck1, Tax1bp1, Canx, Rfk, Kars, Bag4","TNF signaling pathway (2), NOD-like receptor signaling pathway (2), Toll-like receptor signaling pathway (2), Antigen processing and presentation (1), Thyroid hormone synthesis (1), Phagosome (1), Protein processing in endoplasmic reticulum (1), Mitophagy - animal (1), Necroptosis (1), Osteoclast differentiation (1), MAPK signaling pathway (1), Neurotrophin signaling pathway (1)"
22035,Tnfsf10,MedConf,Yes,"FoxO signaling pathway, Apoptosis, Necroptosis",Cflar,"Necroptosis (1), TNF signaling pathway (1), Apoptosis (1), Autophagy - animal (1)"
51789,Tnk2,MedConf,Yes,,"Nck1, Grb2, Cltc","ErbB signaling pathway (2), T cell receptor signaling pathway (2), Endocrine and other factor-regulated calcium reabsorption (1), Synaptic vesicle cycle (1), Lysosome (1), Endocytosis (1), Fc epsilon RI signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Phospholipase D signaling pathway (1), Insulin signaling pathway (1), Prolactin signaling pathway (1), GnRH signaling pathway (1), Ras signaling pathway (1), Osteoclast differentiation (1), mTOR signaling pathway (1), Chemokine signaling pathway (1), Neurotrophin signaling pathway (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), B cell receptor signaling pathway (1), Relaxin signaling pathway (1), PI3K-Akt signaling pathway (1), Endocrine resistance (1), FoxO signaling pathway (1), Focal adhesion (1), Axon guidance (1)"
74493,Tnks2,MedConf,Yes,,"Psmb6, Psmb8, Psmb7, Psma7, Psma1, Psmb10, Psma4, Psma5, Psmb3, Psma2, Psmd4, Psmb4, Psmc6, Psmc3, Psmc1, Psmb1, Psmd7, Psmd3, Psmd2, Psmd11, Psme1","Proteasome (21), Antigen processing and presentation (1)"
54473,Tollip,MedConf,Yes,Toll-like receptor signaling pathway,"Peli1, Irak1","Toll-like receptor signaling pathway (1), Neurotrophin signaling pathway (1)"
223696,Tomm22,MedConf,Yes,,"Tomm7, Pink1",Mitophagy - animal (2)
66169,Tomm7,MedConf,Yes,Mitophagy - animal,"Tomm70a, Pink1, Tomm22, Samm50",Mitophagy - animal (1)
28185,Tomm70a,MedConf,Yes,,"Pink1, Tomm7",Mitophagy - animal (2)
21969,Top1,MedConf,Yes,,Sumo1,RNA transport (1)
21974,Top2b,MedConf,Yes,,Sumo1,RNA transport (1)
106021,Topors,MedConf,Yes,,Psmc1,Proteasome (1)
268741,Tox4,MedConf,Yes,,"Ppp2ca, Ppp2cb, Ppp1r15a, Ppp2r1a, Ppp1ca, Ppp3ca, Ppp2r5c, Ppp1cb, Ppp4c, Nck1, Ppp1r12a, Ppp2r5a","Dopaminergic synapse (8), Oocyte meiosis (8), Adrenergic signaling in cardiomyocytes (7), mRNA surveillance pathway (7), AMPK signaling pathway (5), PI3K-Akt signaling pathway (5), Sphingolipid signaling pathway (5), Hippo signaling pathway (5), Oxytocin signaling pathway (4), cGMP-PKG signaling pathway (4), Vascular smooth muscle contraction (3), cAMP signaling pathway (3), Platelet activation (3), Focal adhesion (3), Regulation of actin cytoskeleton (3), Long-term potentiation (3), Cellular senescence (3), Long-term depression (3), TGF-beta signaling pathway (3), Tight junction (3), T cell receptor signaling pathway (2), Axon guidance (2), Glucagon signaling pathway (2), Insulin signaling pathway (2), Insulin resistance (2), Autophagy - animal (2), ErbB signaling pathway (1), VEGF signaling pathway (1), Th17 cell differentiation (1), Osteoclast differentiation (1), MAPK signaling pathway (1), B cell receptor signaling pathway (1), Wnt signaling pathway (1), Protein processing in endoplasmic reticulum (1)"
21991,Tpi1,MedConf,Yes,"Carbon metabolism, Biosynthesis of amino acids","Taldo1, Aldoa, Tkt, Aldob","Biosynthesis of amino acids (4), Carbon metabolism (4), HIF-1 signaling pathway (1)"
22003,Tpm1,MedConf,Yes,"Cardiac muscle contraction, Adrenergic signaling in cardiomyocytes",Tpm4,"Adrenergic signaling in cardiomyocytes (1), Cardiac muscle contraction (1)"
59069,Tpm3,MedConf,Yes,"Cardiac muscle contraction, Adrenergic signaling in cardiomyocytes",,
326618,Tpm4,MedConf,Yes,"Cardiac muscle contraction, Adrenergic signaling in cardiomyocytes","Cald1, Afap1l1, Myl6, Cttn, Vim, Wdr1, Vcam1, Pxn, Ptpn12, Fscn1, Hnrnpk, Tln1, Calm1, Vcl, Myl12b, Itga1, Tpm1, Lcp1","Focal adhesion (5), Regulation of actin cytoskeleton (4), Leukocyte transendothelial migration (4), Tight junction (3), Vascular smooth muscle contraction (3), Adrenergic signaling in cardiomyocytes (2), Platelet activation (2), Oxytocin signaling pathway (2), Rap1 signaling pathway (2), Cardiac muscle contraction (1), PI3K-Akt signaling pathway (1), Adherens junction (1), Glucagon signaling pathway (1), Melanogenesis (1), cAMP signaling pathway (1), Insulin signaling pathway (1), GnRH signaling pathway (1), Ras signaling pathway (1), Apelin signaling pathway (1), Long-term potentiation (1), Dopaminergic synapse (1), Neurotrophin signaling pathway (1), Estrogen signaling pathway (1), cGMP-PKG signaling pathway (1), Oocyte meiosis (1), Cellular senescence (1), Spliceosome (1), VEGF signaling pathway (1), Chemokine signaling pathway (1), TNF signaling pathway (1), AGE-RAGE signaling pathway in diabetic complications (1)"
12751,Tpp1,MedConf,Yes,Lysosome,,
108989,Tpr,MedConf,Yes,RNA transport,"Sumo1, Hnrnpc, Snrpd2, Snrpe, Dynll1, Dctn2, Ran, Dync1h1, Ncbp1, Sumo3, Snrpb, Magoh, Upf3b, Dctn4, Nxf1, Dynll2, Rangap1, Snrpd3, Phax, Nek9, Dynlt3, Dynlrb1, Gemin7, Sp100","RNA transport (10), Spliceosome (7), Vasopressin-regulated water reabsorption (5), mRNA surveillance pathway (4), Phagosome (1)"
22070,Tpt1,MedConf,Yes,,"Actb, Rpl8","Ribosome (1), Oxytocin signaling pathway (1), Hippo signaling pathway (1), Phagosome (1), Apoptosis (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Thyroid hormone signaling pathway (1), Platelet activation (1), Tight junction (1), Adherens junction (1), Focal adhesion (1), Regulation of actin cytoskeleton (1)"
20462,Tra2b,MedConf,Yes,Spliceosome,"Hspa8, Srsf3, Hnrnpc, Hnrnpd, Hnrnpk, Pcbp1, Snrpd2, Snrpe, Srsf2, Hnrnpa0, Ncbp1, Hnrnpa2b1, Prpf19, Snrpb, Pcbp2, Ptbp1, Magoh, Upf3b, Dhx15, Hnrnpl, Wbp11, Srrm2, Srsf1, Hnrnph1, Fus, Hnrnpu, Rbm17, Pabpn1, Cpsf2, Cpsf4, Srsf5, Fip1l1, Srsf11, Srsf6, Prpf6, Cwc15, Prpf8, Snrpd3, Dhx16, Rbm22, Sf3b2, Smndc1, Sf3a3, Rbm5, Hnrnpul1, Hnrnpf, Dnajc8, Puf60, Snrnp200, Sf3b5, Bud31, Syf2","Spliceosome (33), mRNA surveillance pathway (7), RNA transport (3), Ferroptosis (2), Ubiquitin mediated proteolysis (1), Antigen processing and presentation (1), Longevity regulating pathway - multiple species (1), MAPK signaling pathway (1), Estrogen signaling pathway (1), Protein processing in endoplasmic reticulum (1), Endocytosis (1)"
72265,Tram1,MedConf,Yes,Protein processing in endoplasmic reticulum,,
66682,Trappc5,MedConf,Yes,,"Sec24a, Ctsz, Ctsc, F8, Cd59a, Sec13, Sec24b, Lman1, Csnk1d","Protein processing in endoplasmic reticulum (4), Complement and coagulation cascades (2), Apoptosis (2), Lysosome (2), Hippo signaling pathway (1), Circadian rhythm (1), Hedgehog signaling pathway (1), mTOR signaling pathway (1), RNA transport (1)"
22041,Trf,MedConf,Yes,"Ferroptosis, HIF-1 signaling pathway","Atp6v0a1, Atp6v0c, Scarb2, M6pr, Arpc1a, Atp6v0a2, Tcirg1, Atp6v1f, Atp6v0d1, Atp6v0e, Atp6ap1, Atp6v1e1, Picalm, Tgoln1, Atp6v1d, Fcho2, Hip1, Fnbp1, Tmed3, Necap2, Aftph, Hdac1, Actr3, Arpc5, Cttn, Hspa8, Arrb1, Arrb2, Ap2s1, Eps15, Ap2a2, Dnm2, Cbl, B2m, Grb2, Snx9, Bin1, Cltc, Ap2m1, Epn1, Atp6v1g1, Ubqln2, Itsn1, Vamp3, Wasl, Actr2, Clta, Arpc2, Arpc3, Hfe, Atp6v0b, Copb2, Cope, Copa, Apob, Scyl1","Endocytosis (18), Synaptic vesicle cycle (17), Phagosome (14), Oxidative phosphorylation (12), Lysosome (11), Collecting duct acid secretion (10), Fc gamma R-mediated phagocytosis (7), Endocrine and other factor-regulated calcium reabsorption (6), Regulation of actin cytoskeleton (5), mTOR signaling pathway (5), Tight junction (4), Chemokine signaling pathway (4), MAPK signaling pathway (4), Relaxin signaling pathway (3), Protein processing in endoplasmic reticulum (2), Phospholipase D signaling pathway (2), ErbB signaling pathway (2), Insulin signaling pathway (2), T cell receptor signaling pathway (2), Estrogen signaling pathway (2), Antigen processing and presentation (2), Hedgehog signaling pathway (2), Longevity regulating pathway - multiple species (2), Adherens junction (1), Fc epsilon RI signaling pathway (1), EGFR tyrosine kinase inhibitor resistance (1), Prolactin signaling pathway (1), GnRH signaling pathway (1), Ras signaling pathway (1), Osteoclast differentiation (1), Neurotrophin signaling pathway (1), B cell receptor signaling pathway (1), PI3K-Akt signaling pathway (1), Endocrine resistance (1), FoxO signaling pathway (1), Focal adhesion (1), Ubiquitin mediated proteolysis (1), Dopaminergic synapse (1), Spliceosome (1), Notch signaling pathway (1), Cell cycle (1), Thyroid hormone signaling pathway (1)"
211770,Trib1,MedConf,Yes,,Cebpb,TNF signaling pathway (1)
21848,Trim24,MedConf,Yes,,Rxra,"Th17 cell differentiation (1), PPAR signaling pathway (1), PI3K-Akt signaling pathway (1), Thyroid hormone signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (1)"
217069,Trim25,MedConf,Yes,,Pcna,"Cell cycle (1), Tight junction (1)"
20128,Trim30a,MedConf,Yes,,Sqstm1,"Osteoclast differentiation (1), Necroptosis (1), Cellular senescence (1), Mitophagy - animal (1)"
66854,Trim35,MedConf,Yes,,Irf7,"Toll-like receptor signaling pathway (1), NOD-like receptor signaling pathway (1)"
14897,Trip12,MedConf,Yes,Ubiquitin mediated proteolysis,"Rnf115, Ubr2, Rbbp6, Lonrf1, Rnf114, Znrf2, Rnf213, Smurf2, Skp1a, Rbck1, Rbx1, Uba1, Fbxl3, Fbxl20, Fbxw11, Rlim, Znrf1, Mylip, Huwe1","Ubiquitin mediated proteolysis (6), Circadian rhythm (4), Wnt signaling pathway (3), Oocyte meiosis (3), TGF-beta signaling pathway (3), Hedgehog signaling pathway (2), Cell cycle (2), Protein processing in endoplasmic reticulum (2), Hippo signaling pathway (1), Cellular senescence (1), HIF-1 signaling pathway (1), Necroptosis (1), NOD-like receptor signaling pathway (1), Endocytosis (1)"
68728,Trp53inp2,MedConf,Yes,Autophagy - animal,,
58800,Trpm7,MedConf,Yes,"Cellular senescence, NOD-like receptor signaling pathway, Necroptosis","Myh9, Actb","Tight junction (2), Regulation of actin cytoskeleton (2), Oxytocin signaling pathway (1), Hippo signaling pathway (1), Phagosome (1), Apoptosis (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Thyroid hormone signaling pathway (1), Platelet activation (1), Adherens junction (1), Focal adhesion (1)"
100683,Trrap,MedConf,Yes,,"Ruvbl1, Actb","Oxytocin signaling pathway (1), Hippo signaling pathway (1), Phagosome (1), Apoptosis (1), Rap1 signaling pathway (1), Leukocyte transendothelial migration (1), Thyroid hormone signaling pathway (1), Platelet activation (1), Tight junction (1), Adherens junction (1), Focal adhesion (1), Regulation of actin cytoskeleton (1), Wnt signaling pathway (1)"
64930,Tsc1,MedConf,Yes,"Autophagy - animal, Cellular senescence, Longevity regulating pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, mTOR signaling pathway, Insulin signaling pathway, Phospholipase D signaling pathway","Gsk3b, Rps6ka1, Tsc2, Mapk3, Akt1, Rdx, Rps6kb1, Ezr, Rheb, Msn, Ddit4, Mapk1, Ywhab","PI3K-Akt signaling pathway (9), mTOR signaling pathway (9), Insulin signaling pathway (7), Autophagy - animal (7), Thyroid hormone signaling pathway (6), Longevity regulating pathway (6), EGFR tyrosine kinase inhibitor resistance (5), Phospholipase D signaling pathway (5), ErbB signaling pathway (5), Neurotrophin signaling pathway (5), Cellular senescence (5), Regulation of actin cytoskeleton (5), Oocyte meiosis (4), Prolactin signaling pathway (4), T cell receptor signaling pathway (4), Apelin signaling pathway (4), HIF-1 signaling pathway (4), Chemokine signaling pathway (4), MAPK signaling pathway (4), B cell receptor signaling pathway (4), Endocrine resistance (4), Fc gamma R-mediated phagocytosis (4), Focal adhesion (4), AMPK signaling pathway (4), Insulin resistance (4), Fc epsilon RI signaling pathway (3), Toll-like receptor signaling pathway (3), VEGF signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), Melanogenesis (3), cAMP signaling pathway (3), Ras signaling pathway (3), Osteoclast differentiation (3), Axon guidance (3), TNF signaling pathway (3), TGF-beta signaling pathway (3), Apoptosis (3), Long-term potentiation (3), Estrogen signaling pathway (3), AGE-RAGE signaling pathway in diabetic complications (3), Relaxin signaling pathway (3), cGMP-PKG signaling pathway (3), Rap1 signaling pathway (3), FoxO signaling pathway (3), Platelet activation (3), Sphingolipid signaling pathway (3), Tight junction (3), Cell cycle (2), Hippo signaling pathway (2), Vascular smooth muscle contraction (2), Oxytocin signaling pathway (2), Th17 cell differentiation (2), Long-term depression (2), GnRH signaling pathway (2), NOD-like receptor signaling pathway (2), Retrograde endocannabinoid signaling (2), Adherens junction (2), Leukocyte transendothelial migration (2), Longevity regulating pathway - multiple species (2), Dopaminergic synapse (2), Glucagon signaling pathway (1), Hedgehog signaling pathway (1), Wnt signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
22084,Tsc2,MedConf,Yes,"Autophagy - animal, Thyroid hormone signaling pathway, Cellular senescence, Longevity regulating pathway, PI3K-Akt signaling pathway, AMPK signaling pathway, mTOR signaling pathway, Insulin signaling pathway, Phospholipase D signaling pathway","Mapk3, Akt1, Ywhae, Rps6kb1, Rheb, Ywhaq, Ddit4, Mapk1, Ywhab, Tsc1, Gsk3b, Ywhaz, Foxo1, Rps6ka1","PI3K-Akt signaling pathway (12), mTOR signaling pathway (9), Insulin signaling pathway (8), Longevity regulating pathway (8), Oocyte meiosis (7), Autophagy - animal (7), Neurotrophin signaling pathway (6), Cellular senescence (6), Thyroid hormone signaling pathway (6), Insulin resistance (5), AMPK signaling pathway (5), Cell cycle (5), Hippo signaling pathway (5), EGFR tyrosine kinase inhibitor resistance (5), ErbB signaling pathway (5), Phospholipase D signaling pathway (5), MAPK signaling pathway (4), AGE-RAGE signaling pathway in diabetic complications (4), FoxO signaling pathway (4), Prolactin signaling pathway (4), T cell receptor signaling pathway (4), Chemokine signaling pathway (4), B cell receptor signaling pathway (4), Focal adhesion (4), Apelin signaling pathway (4), HIF-1 signaling pathway (4), Endocrine resistance (4), Fc gamma R-mediated phagocytosis (4), Long-term potentiation (3), Longevity regulating pathway - multiple species (3), Melanogenesis (3), Axon guidance (3), Fc epsilon RI signaling pathway (3), Toll-like receptor signaling pathway (3), VEGF signaling pathway (3), Adrenergic signaling in cardiomyocytes (3), cAMP signaling pathway (3), Ras signaling pathway (3), Osteoclast differentiation (3), TNF signaling pathway (3), TGF-beta signaling pathway (3), Apoptosis (3), Estrogen signaling pathway (3), Relaxin signaling pathway (3), cGMP-PKG signaling pathway (3), Rap1 signaling pathway (3), Platelet activation (3), Sphingolipid signaling pathway (3), Glucagon signaling pathway (2), Dopaminergic synapse (2), Vascular smooth muscle contraction (2), Oxytocin signaling pathway (2), Th17 cell differentiation (2), Long-term depression (2), GnRH signaling pathway (2), NOD-like receptor signaling pathway (2), Retrograde endocannabinoid signaling (2), Adherens junction (2), Regulation of actin cytoskeleton (2), Hedgehog signaling pathway (1), Wnt signaling pathway (1), Non-alcoholic fatty liver disease (NAFLD) (2)"
14605,Tsc22d3,MedConf,Yes,,"Sgk1, Dab2","Endocytosis (1), mTOR signaling pathway (1), PI3K-Akt signaling pathway (1), FoxO signaling pathway (1)"
22088,Tsg101,MedConf,Yes,Endocytosis,"Chmp2a, Chmp2b, Snf8, Chmp4b, Vps25, Ubap1, Cdkn1a, Gja1","Endocytosis (5), Necroptosis (3), Oxytocin signaling pathway (1), ErbB signaling pathway (1), Cell cycle (1), HIF-1 signaling pathway (1), PI3K-Akt signaling pathway (1), Endocrine resistance (1), FoxO signaling pathway (1), Cellular senescence (1)"
